xCoordPress0,yCoordPress0,xCoordRelease0,yCoordRelease0,pressPressure0,releasePressure0,holdTime0,HPP0,offSet0,xCoordPress1,yCoordPress1,xCoordRelease1,yCoordRelease1,pressPressure1,releasePressure1,holdTime1,HPP1,offSet1,xCoordPress2,yCoordPress2,xCoordRelease2,yCoordRelease2,pressPressure2,releasePressure2,holdTime2,HPP2,offSet2,xCoordPress3,yCoordPress3,xCoordRelease3,yCoordRelease3,pressPressure3,releasePressure3,holdTime3,HPP3,offSet3,xCoordPress4,yCoordPress4,xCoordRelease4,yCoordRelease4,pressPressure4,releasePressure4,holdTime4,HPP4,offSet4,xCoordPress5,yCoordPress5,xCoordRelease5,yCoordRelease5,pressPressure5,releasePressure5,holdTime5,HPP5,offSet5,xCoordPress6,yCoordPress6,xCoordRelease6,yCoordRelease6,pressPressure6,releasePressure6,holdTime6,HPP6,offSet6,xCoordPress7,yCoordPress7,xCoordRelease7,yCoordRelease7,pressPressure7,releasePressure7,holdTime7,HPP7,offSet7,PPTime0,UDTime0,PPTime1,UDTime1,PPTime2,UDTime2,PPTime3,UDTime3,PPTime4,UDTime4,PPTime5,UDTime5,PPTime6,UDTime6
46.0,107.0,46.0,107.0,0.172549024224281,0.172549024224281,0.059,0.010180392429232578,25.773047937719745,52.0,90.0,52.0,90.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,7.762087348130012,53.0,70.0,46.0,82.0,0.176470592617989,0.14509804546833,0.116,0.020470588743686725,8.0156097709407,82.0,79.0,82.0,79.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,28.217902119044926,21.0,63.0,21.0,63.0,0.180392161011696,0.180392161011696,0.1,0.0180392161011696,38.33079701754191,52.0,107.0,52.0,107.0,0.176470592617989,0.176470592617989,0.1,0.0176470592617989,24.58149710656371,21.0,116.0,21.0,116.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,47.02393007820593,55.0,89.0,55.0,89.0,0.172549024224281,0.172549024224281,0.125,0.021568628028035126,6.576473218982953,0.292,0.233,0.234,0.151,0.308,0.192,0.234,0.159,0.133,0.033,0.359,0.259,0.166,0.108
59.0,99.0,59.0,99.0,0.172549024224281,0.172549024224281,0.058,0.010007843405008298,17.240939649566666,51.0,117.0,51.0,117.0,0.18431372940540303,0.18431372940540303,0.099,0.0182470592111349,34.630189141845584,25.0,110.0,25.0,110.0,0.176470592617989,0.176470592617989,0.091,0.016058823928236998,39.96561021678513,70.0,109.0,70.0,109.0,0.18823531270027202,0.18823531270027202,0.057,0.010729412823915506,30.955613384328213,65.0,122.0,65.0,122.0,0.18431372940540303,0.18431372940540303,0.066,0.0121647061407566,41.00304866714181,49.0,74.0,49.0,74.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,9.86154146165801,39.0,109.0,39.0,109.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,30.450779957170226,54.0,116.0,47.0,121.0,0.176470592617989,0.121568635106087,0.108,0.01905882400274281,39.131189606246316,0.259,0.201,0.25,0.151,0.259,0.168,0.208,0.151,0.141,0.075,0.301,0.218,0.233,0.15
47.0,91.0,47.0,91.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,11.01135777277262,63.0,88.0,58.098602294921896,89.9605712890625,0.18823531270027202,0.172549024224281,0.091,0.017129413455724753,8.5122655463233,45.0,88.0,45.0,88.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,10.547511554864494,63.0,111.0,63.0,111.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,29.88728826775691,40.0,75.0,40.0,75.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,15.88238017426859,54.0,78.0,54.0,78.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,4.5,14.0,118.0,14.0,118.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,53.48130514488217,79.0,72.0,79.0,72.0,0.176470592617989,0.176470592617989,0.091,0.016058823928236998,27.115493725912497,0.242,0.176,0.25,0.159,0.258,0.167,0.217,0.159,0.142,0.067,0.292,0.217,0.175,0.117
50.0,123.0,50.0,123.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,40.697051490249265,58.0,69.0,56.0,73.0,0.18431372940540303,0.176470592617989,0.083,0.015298039540648452,9.7082439194738,41.0,90.0,41.0,90.0,0.176470592617989,0.176470592617989,0.108,0.01905882400274281,15.008331019803634,64.0,114.0,64.0,114.0,0.18431372940540303,0.18431372940540303,0.067,0.012349019870162004,33.04920573932148,44.0,92.0,44.0,92.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,13.793114224133722,35.0,80.0,35.0,80.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,19.1637678967368,28.0,119.0,28.0,119.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,44.81350242951336,67.0,82.0,67.0,82.0,0.180392161011696,0.180392161011696,0.099,0.017858823940157906,13.009611831257688,0.258,0.2,0.225,0.142,0.267,0.159,0.2,0.133,0.151,0.076,0.358,0.275,0.217,0.151
54.0,91.0,54.0,94.0,0.176470592617989,0.125490203499794,0.083,0.014647059187293088,11.5,43.0,54.0,43.0,54.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,30.549140740780256,58.0,70.0,58.0,70.0,0.180392161011696,0.180392161011696,0.108,0.019482353389263168,13.124404748406688,81.0,104.0,81.0,104.0,0.18431372940540303,0.18431372940540303,0.091,0.016772549375891677,34.514489710844636,53.0,77.0,53.0,77.0,0.180392161011696,0.180392161011696,0.1,0.0180392161011696,5.5901699437494745,38.0,66.0,38.0,66.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,22.983689869122408,11.0,82.0,13.9362182617187,83.95751953125,0.176470592617989,0.109803929924965,0.075,0.013235294446349175,40.09028523665824,58.0,94.0,58.0,94.0,0.172549024224281,0.172549024224281,0.091,0.01570196120440957,12.175795661885921,0.283,0.2,0.25,0.175,0.292,0.184,0.258,0.167,0.192,0.092,0.292,0.209,0.125,0.05
37.0,123.0,37.0,123.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,43.92322847879013,55.0,58.0,47.0,70.0,0.18823531270027202,0.172549024224281,0.083,0.015623530954122578,14.326548781894402,42.0,66.0,42.0,66.0,0.180392161011696,0.180392161011696,0.109,0.019662745550274863,20.402205763103165,56.0,114.0,56.0,114.0,0.18823531270027202,0.18823531270027202,0.083,0.015623530954122578,31.56342820417326,63.0,112.0,63.0,112.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,30.84234102658227,21.0,87.0,21.0,87.0,0.18431372940540303,0.18431372940540303,0.091,0.016772549375891677,33.30540496676178,1.0,85.0,2.9337158203125,85.0,0.180392161011696,0.15686275064945202,0.058,0.010462745338678369,51.127442532563684,88.0,92.0,88.0,92.0,0.172549024224281,0.172549024224281,0.1,0.017254902422428102,35.302266216207705,0.208,0.125,0.2,0.117,0.251,0.142,0.225,0.142,0.2,0.109,0.325,0.234,0.175,0.117
59.0,118.0,59.0,118.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,35.8503835404867,59.0,83.0,57.0,85.0,0.18823531270027202,0.172549024224281,0.083,0.015623530954122578,3.905124837953327,59.0,101.0,59.0,101.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,19.1637678967368,60.0,113.0,59.0,116.0,0.18823531270027202,0.176470592617989,0.083,0.015623530954122578,33.8710791088799,51.0,100.0,48.049285888671896,103.934326171875,0.18431372940540303,0.172549024224281,0.1,0.018431372940540303,22.245029486990685,40.0,66.0,40.0,66.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,21.639085008382402,43.0,83.0,43.0,83.0,0.180392161011696,0.180392161011696,0.057,0.010282353177666672,11.01135777277262,78.0,89.0,78.0,89.0,0.180392161011696,0.180392161011696,0.108,0.019482353389263168,24.86463351831271,0.217,0.134,0.233,0.15,0.234,0.151,0.208,0.125,0.2,0.1,0.309,0.234,0.233,0.176
40.0,101.0,40.0,101.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,23.200215516240362,58.0,111.0,58.0,114.0,0.18823531270027202,0.172549024224281,0.099,0.018635295957326933,31.752952618614856,32.0,118.0,32.0,118.0,0.176470592617989,0.176470592617989,0.108,0.01905882400274281,41.76421913552317,92.0,107.0,92.0,107.0,0.18823531270027202,0.18823531270027202,0.091,0.017129413455724753,45.2133829745132,60.0,88.0,56.056365966796896,88.9859619140625,0.18431372940540303,0.176470592617989,0.1,0.018431372940540303,6.804141602000198,63.0,82.0,63.0,82.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,9.013878188659973,31.0,57.0,31.0,57.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,34.34020966738555,67.0,86.0,67.0,86.0,0.176470592617989,0.176470592617989,0.091,0.016058823928236998,13.46291201783626,0.234,0.151,0.216,0.117,0.259,0.151,0.233,0.142,0.15,0.05,0.317,0.234,0.167,0.101
21.0,112.0,21.0,112.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,44.263416045307665,51.0,97.0,46.361968994140604,104.095092773437,0.180392161011696,0.152941182255745,0.092,0.01659607881307603,22.90605923199843,70.0,109.0,68.0,96.0,0.180392161011696,0.113725498318672,0.099,0.017858823940157906,19.448650338776723,58.0,90.0,58.0,97.648681640625,0.18823531270027202,0.152941182255745,0.066,0.012423530638217955,15.667882928111537,33.0,98.0,33.0,98.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,26.100766272276374,18.0,78.0,18.0,78.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,36.28015986734347,1.0,82.0,1.0,82.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,53.002358438092166,47.0,98.0,48.0,102.0,0.172549024224281,0.113725498318672,0.1,0.017254902422428102,20.402205763103165,0.225,0.159,0.234,0.142,0.258,0.159,0.192,0.126,0.133,0.05,0.292,0.217,0.125,0.059
43.0,118.0,43.0,118.0,0.172549024224281,0.172549024224281,0.058,0.010007843405008298,37.16517186829626,36.0,92.0,35.0122680664062,96.9385986328125,0.18431372940540303,0.11764706671237898,0.108,0.019905882775783527,23.85386959093792,51.0,118.0,51.0,118.0,0.176470592617989,0.176470592617989,0.108,0.01905882400274281,35.62653505464712,70.0,90.0,70.0,90.0,0.18823531270027202,0.18823531270027202,0.075,0.014117648452520401,17.67059704707229,22.0,76.0,22.0,76.0,0.180392161011696,0.180392161011696,0.074,0.013349019914865503,32.65348373451139,53.0,77.0,53.0,77.0,0.176470592617989,0.176470592617989,0.092,0.01623529452085499,5.5901699437494745,34.0,80.0,34.0,80.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,20.155644370746373,65.0,108.0,65.0,108.0,0.172549024224281,0.172549024224281,0.1,0.017254902422428102,27.77138815399763,0.175,0.117,0.309,0.201,0.283,0.175,0.234,0.159,0.141,0.067,0.3,0.208,0.167,0.092
