xCoordPress0,yCoordPress0,xCoordRelease0,yCoordRelease0,pressPressure0,releasePressure0,holdTime0,HPP0,offSet0,xCoordPress1,yCoordPress1,xCoordRelease1,yCoordRelease1,pressPressure1,releasePressure1,holdTime1,HPP1,offSet1,xCoordPress2,yCoordPress2,xCoordRelease2,yCoordRelease2,pressPressure2,releasePressure2,holdTime2,HPP2,offSet2,xCoordPress3,yCoordPress3,xCoordRelease3,yCoordRelease3,pressPressure3,releasePressure3,holdTime3,HPP3,offSet3,xCoordPress4,yCoordPress4,xCoordRelease4,yCoordRelease4,pressPressure4,releasePressure4,holdTime4,HPP4,offSet4,xCoordPress5,yCoordPress5,xCoordRelease5,yCoordRelease5,pressPressure5,releasePressure5,holdTime5,HPP5,offSet5,PPTime0,UDTime0,PPTime1,UDTime1,PPTime2,UDTime2,PPTime3,UDTime3,PPTime4,UDTime4,Tri0,Tri1,Tri2,Tri3
146.0,164.0,142.00329589843798,166.99755859375,0.20000001788139302,0.14117647707462302,0.091,0.018200001627206763,42.07615389724164,124.0,242.0,124.0,242.0,0.18823531270027202,0.18823531270027202,0.075,0.014117648452520401,114.55348095976831,158.0,115.0,158.0,115.0,0.18431372940540303,0.18431372940540303,0.05,0.009215686470270152,32.96209944769902,140.0,177.0,140.0,177.0,0.19607844948768602,0.19607844948768602,0.066,0.012941177666187277,51.05389309347525,126.0,171.0,126.0,171.0,0.20000001788139302,0.20000001788139302,0.074,0.014800001323223082,43.52585438564073,56.0,148.0,64.93072509765621,151.46533203125,0.19215688109397897,0.180392161011696,0.066,0.012682354152202611,67.00187535564304,0.207,0.116,0.184,0.109,0.159,0.109,0.117,0.051,0.175,0.101,0.441,0.409,0.35,0.358
107.0,119.0,121.0,171.0,0.207843154668808,0.172549024224281,0.1,0.020784315466880803,43.982951242498494,147.0,78.0,146.0,92.0,0.19215688109397897,0.180392161011696,0.083,0.015949021130800253,40.03123780249619,136.0,102.0,136.0,106.624755859375,0.18823531270027202,0.176470592617989,0.058,0.010917648136615778,22.539428074614015,127.0,174.0,127.0,174.0,0.20000001788139302,0.20000001788139302,0.091,0.018200001627206763,46.502688094345686,147.0,161.0,147.0,161.0,0.20000001788139302,0.20000001788139302,0.075,0.015000001341104475,38.76209488662861,82.0,135.0,105.0,135.0,0.180392161011696,0.176470592617989,0.041,0.007396078601479537,23.717082451262844,0.175,0.075,0.2,0.117,0.151,0.093,0.133,0.042,0.176,0.101,0.433,0.442,0.359,0.35
135.0,99.0,138.0,103.0,0.207843154668808,0.180392161011696,0.084,0.017458824992179874,26.65520587052368,175.0,88.0,172.0,106.0,0.19215688109397897,0.164705887436867,0.075,0.014411766082048421,49.42165517260627,174.0,104.0,174.0,104.0,0.18431372940540303,0.18431372940540303,0.041,0.007556862905621524,52.100863716449076,100.0,156.0,100.0,156.0,0.20000001788139302,0.20000001788139302,0.092,0.018400001645088156,39.604292696625706,139.0,174.0,139.0,174.0,0.19607844948768602,0.19607844948768602,0.058,0.01137255007028579,47.900939447989956,69.0,162.0,72.63787841796871,172.55163574218702,0.19215688109397897,0.14509804546833,0.083,0.015949021130800253,70.98945180467508,0.192,0.108,0.201,0.126,0.108,0.067,0.159,0.067,0.184,0.126,0.434,0.401,0.325,0.426
131.0,187.0,131.97644042968702,189.929260253906,0.203921586275101,0.176470592617989,0.084,0.017129413247108486,62.58954429272083,154.0,167.0,153.0,190.0,0.19607844948768602,0.172549024224281,0.075,0.01470588371157645,67.50185182644992,147.0,139.0,147.0,139.0,0.19215688109397897,0.19215688109397897,0.05,0.00960784405469895,22.638462845343543,102.0,156.0,102.0,156.0,0.20000001788139302,0.20000001788139302,0.091,0.018200001627206763,38.242646351945886,130.0,153.0,130.0,153.0,0.20000001788139302,0.20000001788139302,0.058,0.011600001037120795,25.622255950637914,115.0,163.0,115.976806640625,166.9072265625,0.19607844948768602,0.176470592617989,0.074,0.014509805262088765,41.05744135410473,0.184,0.1,0.184,0.109,0.109,0.059,0.175,0.084,0.176,0.118,0.418,0.384,0.342,0.425
107.0,95.0,111.90740966796899,102.85186767578101,0.207843154668808,0.18431372940540303,0.1,0.020784315466880803,29.16606418999238,131.0,100.0,131.0,121.0,0.19607844948768602,0.176470592617989,0.083,0.01627451130747794,7.3824115301167,160.0,144.0,160.0,144.0,0.19215688109397897,0.19215688109397897,0.058,0.011145099103450781,36.44859393721519,116.0,170.0,116.0,170.0,0.20000001788139302,0.20000001788139302,0.083,0.01660000148415562,44.02839992550263,170.0,165.0,170.0,165.0,0.20000001788139302,0.20000001788139302,0.058,0.011600001037120795,56.67892024377317,87.0,155.0,89.94775390625,158.93029785156298,0.19607844948768602,0.18431372940540303,0.091,0.017843138903379428,48.96973360886832,0.192,0.092,0.2,0.117,0.134,0.076,0.15,0.067,0.167,0.109,0.45,0.417,0.342,0.408
65.0,157.0,65.0,157.0,0.203921586275101,0.203921586275101,0.091,0.01855686435103419,69.11222757226105,121.0,150.0,121.0,150.0,0.19215688109397897,0.19215688109397897,0.049,0.00941568717360497,23.42007685726074,136.0,96.0,136.0,96.0,0.19215688109397897,0.19215688109397897,0.058,0.011145099103450781,32.626676202150904,150.0,169.0,150.0,169.0,0.203921586275101,0.203921586275101,0.092,0.01876078593730929,47.20699100768868,110.0,143.0,110.0,143.0,0.20000001788139302,0.20000001788139302,0.066,0.01320000118017194,23.37733945512192,23.0,168.0,23.0,168.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,112.07363650743203,0.234,0.143,0.192,0.143,0.158,0.1,0.176,0.084,0.2,0.134,0.484,0.442,0.4,0.442
87.0,139.0,87.0,139.0,0.203921586275101,0.203921586275101,0.075,0.015294118970632575,42.101068870041765,126.0,140.0,125.0,144.0,0.19607844948768602,0.176470592617989,0.074,0.014509805262088765,16.688319268278637,135.0,106.0,135.0,106.0,0.19215688109397897,0.19215688109397897,0.058,0.011145099103450781,22.7705950734714,95.0,132.0,95.0,132.0,0.20000001788139302,0.20000001788139302,0.091,0.018200001627206763,32.810059433045836,113.0,113.0,113.0,113.0,0.20000001788139302,0.20000001788139302,0.05,0.010000000894069652,20.506096654409877,36.0,163.0,36.0,163.0,0.19607844948768602,0.19607844948768602,0.066,0.012941177666187277,98.14530044785639,0.209,0.134,0.208,0.134,0.142,0.084,0.184,0.093,0.192,0.142,0.475,0.441,0.376,0.442
120.0,169.0,121.0,173.0,0.203921586275101,0.176470592617989,0.075,0.015294118970632575,45.96194077712559,124.0,146.0,121.080078125,149.893310546875,0.19607844948768602,0.172549024224281,0.075,0.01470588371157645,23.295401995455812,151.0,67.0,151.0,67.0,0.19215688109397897,0.19215688109397897,0.091,0.017486276179552087,64.90377492873584,105.0,148.0,105.0,148.0,0.20000001788139302,0.20000001788139302,0.099,0.01980000177025791,30.438462510448847,134.0,137.0,134.0,137.0,0.19607844948768602,0.19607844948768602,0.066,0.012941177666187277,11.510864433221338,56.0,169.0,58.0,170.0,0.19215688109397897,0.180392161011696,0.074,0.014219609200954443,81.46471628870992,0.209,0.134,0.176,0.101,0.192,0.101,0.15,0.051,0.209,0.143,0.476,0.467,0.408,0.433
80.0,127.0,80.0,127.0,0.203921586275101,0.203921586275101,0.075,0.015294118970632575,47.502631506054485,139.0,97.0,138.167541503906,106.827270507813,0.19607844948768602,0.149019613862038,0.091,0.017843138903379428,23.262806932842288,150.0,82.0,149.0,87.0,0.19215688109397897,0.176470592617989,0.091,0.017486276179552087,45.8530260724415,103.0,135.0,103.0,135.0,0.203921586275101,0.203921586275101,0.109,0.02222745290398601,25.622255950637914,111.0,145.0,111.0,145.0,0.203921586275101,0.203921586275101,0.066,0.013458824694156667,24.052026941611388,51.0,184.0,56.0,188.0,0.19607844948768602,0.180392161011696,0.075,0.01470588371157645,93.66162501259521,0.192,0.117,0.192,0.101,0.15,0.059,0.184,0.075,0.217,0.151,0.475,0.451,0.4,0.476
104.0,194.0,102.0,212.0,0.203921586275101,0.176470592617989,0.091,0.01855686435103419,88.26380911789384,131.0,175.0,128.303283691406,183.090087890625,0.19607844948768602,0.176470592617989,0.066,0.012941177666187277,55.5958913623686,121.0,100.0,121.0,100.0,0.19215688109397897,0.19215688109397897,0.091,0.017486276179552087,28.257742301889582,49.0,138.0,40.0,139.0,0.20000001788139302,0.176470592617989,0.116,0.02320000207424159,88.25247871873061,129.0,128.0,134.451171875,139.03955078125,0.20000001788139302,0.152941182255745,0.083,0.01660000148415562,13.471452136604967,49.0,163.0,57.0,176.0,0.19607844948768602,0.172549024224281,0.083,0.01627451130747794,85.57160744078611,0.217,0.126,0.167,0.101,0.125,0.034,0.159,0.043,0.192,0.109,0.475,0.408,0.367,0.434
