xCoordPress0,yCoordPress0,xCoordRelease0,yCoordRelease0,pressPressure0,releasePressure0,holdTime0,HPP0,offSet0,xCoordPress1,yCoordPress1,xCoordRelease1,yCoordRelease1,pressPressure1,releasePressure1,holdTime1,HPP1,offSet1,xCoordPress2,yCoordPress2,xCoordRelease2,yCoordRelease2,pressPressure2,releasePressure2,holdTime2,HPP2,offSet2,xCoordPress3,yCoordPress3,xCoordRelease3,yCoordRelease3,pressPressure3,releasePressure3,holdTime3,HPP3,offSet3,xCoordPress4,yCoordPress4,xCoordRelease4,yCoordRelease4,pressPressure4,releasePressure4,holdTime4,HPP4,offSet4,xCoordPress5,yCoordPress5,xCoordRelease5,yCoordRelease5,pressPressure5,releasePressure5,holdTime5,HPP5,offSet5,PPTime0,UDTime0,PPTime1,UDTime1,PPTime2,UDTime2,PPTime3,UDTime3,PPTime4,UDTime4
41.0,114.0,41.0,114.0,0.172549024224281,0.172549024224281,0.049,0.00845490218698977,34.077118422777474,57.0,93.0,57.0,93.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,10.920164833920778,48.0,78.0,48.0,78.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,7.5,37.0,78.0,37.0,78.0,0.176470592617989,0.176470592617989,0.033,0.005823529556393638,17.585505395068974,61.0,98.0,61.0,98.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,17.00735135169495,24.0,116.0,24.0,116.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,44.9694340635948,0.35,0.301,0.334,0.276,0.267,0.226,0.333,0.3,0.192,0.142
68.0,111.0,68.0,111.0,0.152941182255745,0.152941182255745,0.05,0.0076470591127872495,31.752952618614856,55.0,65.0,55.0,65.0,0.180392161011696,0.180392161011696,0.049,0.008839215889573104,17.528548142958105,54.0,72.0,54.0,72.0,0.176470592617989,0.176470592617989,0.067,0.011823529705405265,10.5,32.0,100.0,32.0,100.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,28.111385593741193,76.0,91.0,76.0,91.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,23.58495283014151,24.0,109.0,24.0,109.0,0.180392161011696,0.180392161011696,0.05,0.0090196080505848,40.02811511925087,0.41,0.36,0.383,0.334,0.284,0.217,0.376,0.335,0.283,0.225
56.0,113.0,56.0,113.0,0.168627455830574,0.168627455830574,0.05,0.008431372791528701,30.56550343115585,73.0,74.0,73.0,74.0,0.180392161011696,0.180392161011696,0.049,0.008839215889573104,20.81465829649865,61.0,85.0,65.0,83.0,0.176470592617989,0.12941177189350098,0.058,0.010235294371843362,11.01135777277262,30.0,163.0,30.0,163.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,84.00148808205721,45.0,98.0,45.0,98.0,0.180392161011696,0.180392161011696,0.041,0.007396078601479537,17.92344832893492,32.0,106.0,36.0,107.0,0.180392161011696,0.149019613862038,0.05,0.0090196080505848,30.401480227120523,0.376,0.326,0.442,0.393,0.275,0.217,0.326,0.276,0.175,0.134
52.0,123.0,52.0,123.0,0.172549024224281,0.172549024224281,0.067,0.011560784623026827,40.549352645880795,32.0,96.0,32.0,96.0,0.180392161011696,0.180392161011696,0.041,0.007396078601479537,25.811818998280614,64.0,69.0,64.0,69.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,16.80029761641144,25.0,126.0,25.0,126.0,0.172549024224281,0.172549024224281,0.042,0.007247059017419803,52.28049349422785,78.0,99.0,75.0751647949219,101.9248046875,0.176470592617989,0.10196079313755,0.058,0.010235294371843362,28.661570234037033,62.0,103.0,65.0,104.0,0.180392161011696,0.152941182255745,0.058,0.010462745338678369,24.150569351466643,0.368,0.301,0.35,0.309,0.317,0.259,0.326,0.284,0.192,0.134
37.0,91.0,37.0,91.0,0.172549024224281,0.172549024224281,0.05,0.008627451211214051,19.00657780874821,63.0,116.0,63.0,116.0,0.180392161011696,0.180392161011696,0.05,0.0090196080505848,34.6878941419049,64.0,82.0,67.90325927734379,80.04833984375,0.172549024224281,0.109803929924965,0.058,0.010007843405008298,14.117763847535842,60.0,119.0,60.0,119.0,0.172549024224281,0.172549024224281,0.049,0.00845490218698977,36.98986347636336,62.0,107.0,62.0,107.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,25.773047937719745,68.0,109.0,68.0,109.0,0.180392161011696,0.180392161011696,0.05,0.0090196080505848,29.970819141291418,0.392,0.342,0.284,0.234,0.259,0.201,0.308,0.259,0.209,0.151
67.0,114.0,67.0,114.0,0.164705887436867,0.164705887436867,0.067,0.01103529445827009,34.077118422777474,48.0,78.0,48.0,78.0,0.180392161011696,0.180392161011696,0.041,0.007396078601479537,7.5,69.0,75.0,70.94671630859371,73.05322265625,0.172549024224281,0.0823529437184334,0.058,0.010007843405008298,19.40187609037704,66.0,103.0,66.0,103.0,0.172549024224281,0.172549024224281,0.049,0.00845490218698977,23.753947040439407,56.0,86.0,56.0,86.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,4.031128874149275,90.0,68.0,90.0,68.0,0.180392161011696,0.180392161011696,0.049,0.008839215889573104,38.81043674065006,0.401,0.334,0.317,0.276,0.267,0.209,0.325,0.276,0.192,0.134
88.0,101.0,88.0,101.0,0.121568635106087,0.121568635106087,0.05,0.00607843175530435,38.70723446592381,51.0,110.0,51.0,110.0,0.180392161011696,0.180392161011696,0.042,0.0075764707624912326,27.663152387246107,39.0,56.0,45.866668701171896,52.076171875,0.176470592617989,0.125490203499794,0.075,0.013235294446349175,31.492227545793547,33.0,132.0,33.0,132.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,53.77034498680476,76.0,81.0,76.0,81.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,22.051077071199945,79.0,96.0,82.0,96.0,0.180392161011696,0.11764706671237898,0.058,0.010462745338678369,31.084562084739105,0.384,0.334,0.284,0.242,0.275,0.2,0.301,0.243,0.2,0.134
57.0,120.0,57.0,120.0,0.172549024224281,0.172549024224281,0.05,0.008627451211214051,37.61980861195336,69.0,91.0,71.0,92.0,0.180392161011696,0.152941182255745,0.058,0.010462745338678369,19.474342094150447,67.0,76.0,67.0,76.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,14.534441853748634,58.0,125.0,58.0,125.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,42.68782027698299,72.0,81.0,72.0,81.0,0.180392161011696,0.180392161011696,0.041,0.007396078601479537,18.062391868188442,90.0,110.0,93.0,109.0,0.180392161011696,0.113725498318672,0.05,0.0090196080505848,47.15135204848319,0.309,0.259,0.276,0.218,0.25,0.192,0.292,0.242,0.175,0.134
48.0,103.0,48.0,103.0,0.168627455830574,0.168627455830574,0.058,0.009780392438173293,21.360009363293827,56.0,93.0,56.0,93.0,0.180392161011696,0.180392161011696,0.05,0.0090196080505848,10.688779163215974,55.0,65.0,58.0,62.0,0.176470592617989,0.172549024224281,0.074,0.013058823853731185,20.886598574205422,75.0,116.0,75.0,116.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,39.53795644693843,79.0,95.0,75.09124755859371,99.885986328125,0.180392161011696,0.105882361531258,0.066,0.011905882626771936,27.33337235285164,79.0,85.0,83.0,86.0,0.180392161011696,0.176470592617989,0.058,0.010462745338678369,29.21044333795706,0.334,0.276,0.309,0.259,0.275,0.201,0.292,0.226,0.184,0.118
50.0,108.0,50.0,108.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,25.811818998280614,43.0,116.0,43.0,116.0,0.180392161011696,0.180392161011696,0.05,0.0090196080505848,35.259750424527965,52.0,69.0,54.0,69.0,0.172549024224281,0.164705887436867,0.067,0.011560784623026827,13.5,38.0,121.0,38.0,121.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,41.692325432865935,70.0,82.0,70.0,82.0,0.180392161011696,0.180392161011696,0.049,0.008839215889573104,16.00781059358212,61.0,113.0,61.0,113.0,0.180392161011696,0.180392161011696,0.05,0.0090196080505848,31.2929704566377,0.325,0.259,0.275,0.225,0.259,0.192,0.284,0.226,0.2,0.151
