xCoordPress0,yCoordPress0,xCoordRelease0,yCoordRelease0,pressPressure0,releasePressure0,holdTime0,HPP0,offSet0,xCoordPress1,yCoordPress1,xCoordRelease1,yCoordRelease1,pressPressure1,releasePressure1,holdTime1,HPP1,offSet1,xCoordPress2,yCoordPress2,xCoordRelease2,yCoordRelease2,pressPressure2,releasePressure2,holdTime2,HPP2,offSet2,xCoordPress3,yCoordPress3,xCoordRelease3,yCoordRelease3,pressPressure3,releasePressure3,holdTime3,HPP3,offSet3,xCoordPress4,yCoordPress4,xCoordRelease4,yCoordRelease4,pressPressure4,releasePressure4,holdTime4,HPP4,offSet4,xCoordPress5,yCoordPress5,xCoordRelease5,yCoordRelease5,pressPressure5,releasePressure5,holdTime5,HPP5,offSet5,xCoordPress6,yCoordPress6,xCoordRelease6,yCoordRelease6,pressPressure6,releasePressure6,holdTime6,HPP6,offSet6,xCoordPress7,yCoordPress7,xCoordRelease7,yCoordRelease7,pressPressure7,releasePressure7,holdTime7,HPP7,offSet7,PPTime0,UDTime0,PPTime1,UDTime1,PPTime2,UDTime2,PPTime3,UDTime3,PPTime4,UDTime4,PPTime5,UDTime5,PPTime6,UDTime6
55.0,95.0,55.0,95.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,12.539936203984453,30.0,99.0,30.0,99.0,0.18431372940540303,0.18431372940540303,0.099,0.0182470592111349,29.124731758421397,37.0,132.0,37.0,132.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,52.33784481615574,48.0,94.0,48.0,94.0,0.180392161011696,0.180392161011696,0.092,0.01659607881307603,12.971121771072847,82.0,135.0,82.0,135.0,0.176470592617989,0.176470592617989,0.091,0.016058823928236998,59.5,25.0,102.0,25.0,102.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,34.9463875100131,30.0,150.0,30.0,150.0,0.176470592617989,0.176470592617989,0.1,0.0176470592617989,71.63972361755732,25.0,106.0,25.0,106.0,0.18431372940540303,0.18431372940540303,0.05,0.009215686470270152,37.32626421167808,0.492,0.401,0.275,0.176,0.266,0.2,0.367,0.275,0.625,0.534,0.4,0.317,0.392,0.292
47.0,108.0,47.0,108.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,26.443335644354704,25.0,103.0,40.0,109.0,0.180392161011696,0.12941177189350098,0.091,0.016415686652064335,29.970819141291418,66.0,117.0,66.0,117.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,36.52738698565776,31.0,135.0,31.0,135.0,0.18431372940540303,0.18431372940540303,0.1,0.018431372940540303,57.31710041514661,53.0,125.0,53.0,125.0,0.176470592617989,0.176470592617989,0.074,0.013058823853731185,42.51176307799995,38.0,100.0,37.0138549804687,101.972290039063,0.180392161011696,0.137254908680916,0.108,0.019482353389263168,25.839876199199175,48.0,110.0,48.0,110.0,0.176470592617989,0.176470592617989,0.091,0.016058823928236998,28.146935890075138,27.0,106.0,31.0,106.0,0.18823531270027202,0.180392161011696,0.066,0.012423530638217955,32.882366094914765,0.45,0.384,0.333,0.242,0.317,0.234,0.342,0.242,0.633,0.559,0.459,0.351,0.425,0.334
50.0,110.0,50.0,110.0,0.180392161011696,0.180392161011696,0.084,0.015152941524982465,27.789386463180506,47.0,85.0,47.0,85.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,7.433034373659253,65.0,78.0,65.0,78.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,11.884864324004713,25.0,81.0,25.0,81.0,0.18431372940540303,0.18431372940540303,0.091,0.016772549375891677,29.038767191463208,48.0,120.0,48.0,120.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,37.97696670351649,76.0,90.0,76.0,90.0,0.180392161011696,0.180392161011696,0.099,0.017858823940157906,23.243278598338918,31.0,133.0,31.0,133.0,0.176470592617989,0.176470592617989,0.084,0.014823529779911077,55.49099025968089,72.0,95.0,72.0,95.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,21.914607000811127,0.459,0.375,0.242,0.151,0.275,0.184,0.341,0.25,0.659,0.584,0.491,0.392,0.492,0.408
59.0,103.0,59.0,103.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,21.10094784600919,57.0,85.0,57.0,85.0,0.180392161011696,0.180392161011696,0.1,0.0180392161011696,3.905124837953327,86.0,120.0,86.0,120.0,0.176470592617989,0.176470592617989,0.167,0.029470588967204166,49.29756586282937,14.0,71.0,14.0,71.0,0.180392161011696,0.180392161011696,0.092,0.01659607881307603,41.620307543313515,54.0,94.0,54.0,94.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,11.5,67.0,100.0,67.0,100.0,0.176470592617989,0.176470592617989,0.108,0.01905882400274281,21.80022935659164,29.0,117.0,29.0,117.0,0.176470592617989,0.176470592617989,0.116,0.020470588743686725,42.60575078554537,34.0,84.0,36.0,83.0,0.18431372940540303,0.11764706671237898,0.083,0.015298039540648452,18.006943105369107,0.441,0.358,0.317,0.217,0.475,0.308,0.459,0.367,0.6,0.525,0.459,0.351,0.408,0.292
7.0,111.0,7.0,111.0,0.176470592617989,0.176470592617989,0.092,0.01623529452085499,54.96589851899085,42.0,108.0,45.0,115.0,0.18431372940540303,0.172549024224281,0.108,0.019905882775783527,33.7231374578345,23.0,129.0,30.0,122.0,0.180392161011696,0.137254908680916,0.083,0.014972549363970768,46.219584593546486,32.0,82.0,32.0,82.0,0.18431372940540303,0.18431372940540303,0.083,0.015298039540648452,22.005681084665387,40.0,142.0,42.9537963867187,140.03076171875,0.172549024224281,0.15686275064945202,0.1,0.017254902422428102,58.581628162809366,49.0,80.0,43.0,87.0,0.176470592617989,0.14509804546833,0.074,0.013058823853731185,11.884864324004713,34.0,133.0,34.0,133.0,0.176470592617989,0.176470592617989,0.091,0.016058823928236998,54.31620384378864,43.0,80.0,43.0,80.0,0.18823531270027202,0.18823531270027202,0.082,0.015435295641422306,11.280514172678478,0.367,0.275,0.242,0.134,0.284,0.201,0.308,0.225,0.684,0.584,0.358,0.284,0.384,0.293
60.0,116.0,60.0,116.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,34.03307215048327,9.0,70.0,10.8372344970703,76.3489990234375,0.18431372940540303,0.0980392247438431,0.083,0.015298039540648452,43.59884332037458,72.0,111.0,72.0,111.0,0.176470592617989,0.176470592617989,0.1,0.0176470592617989,33.70830758136635,51.0,43.0,51.0,43.0,0.18431372940540303,0.18431372940540303,0.092,0.01695686310529708,39.613760235554516,12.0,88.0,12.0,88.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,42.358588267315994,64.0,57.0,64.0,57.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,27.390691849604675,65.0,111.0,65.0,111.0,0.176470592617989,0.176470592617989,0.074,0.013058823853731185,30.549140740780256,58.0,81.0,58.0,81.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,4.272001872658765,0.4,0.325,0.25,0.167,0.275,0.175,0.267,0.175,0.509,0.434,0.367,0.301,0.4,0.326
25.0,132.0,25.0,132.0,0.176470592617989,0.176470592617989,0.117,0.020647059336304716,57.36941693969009,11.0,74.0,11.0,74.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,43.83206588788623,63.0,113.0,63.0,113.0,0.180392161011696,0.180392161011696,0.1,0.0180392161011696,31.80015723231569,56.0,50.0,56.0,50.0,0.180392161011696,0.180392161011696,0.1,0.0180392161011696,32.56148031032987,28.0,108.0,32.0,110.0,0.176470592617989,0.160784319043159,0.083,0.014647059187293088,35.21718330588067,62.0,60.0,64.0,71.0,0.180392161011696,0.121568635106087,0.092,0.01659607881307603,15.239750654128171,54.0,93.0,54.0,93.0,0.172549024224281,0.172549024224281,0.116,0.020015686810016597,10.5,54.0,75.0,54.0,75.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,7.5,0.759,0.642,0.242,0.167,0.25,0.15,0.275,0.175,0.408,0.325,0.309,0.217,0.409,0.293
74.0,105.0,74.0,105.0,0.180392161011696,0.180392161011696,0.067,0.012086274787783633,30.103986446980738,25.0,89.0,25.9822692871094,90.964599609375,0.18431372940540303,0.172549024224281,0.083,0.015298039540648452,29.268458805463002,39.0,109.0,41.9571075439453,108.014282226563,0.180392161011696,0.172549024224281,0.1,0.0180392161011696,28.213646631458467,43.0,68.0,44.969635009765604,69.9696044921875,0.18431372940540303,0.164705887436867,0.092,0.01695686310529708,15.445332739667954,74.0,116.0,74.0,116.0,0.176470592617989,0.176470592617989,0.108,0.01905882400274281,39.01602234979881,36.0,73.0,42.5831909179687,70.138916015625,0.172549024224281,0.176470592617989,0.1,0.017254902422428102,16.82676222225549,70.0,45.0,39.0,76.0,0.172549024224281,0.172549024224281,0.199,0.03433725582063192,16.347782724271816,31.0,107.0,31.0,107.0,0.18431372940540303,0.18431372940540303,0.049,0.009031372740864749,33.60431519909311,0.417,0.35,0.217,0.134,0.275,0.175,0.334,0.242,0.542,0.434,0.292,0.192,0.542,0.343
60.0,129.0,60.0,129.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,46.88549882426335,44.0,82.0,44.0,82.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,10.012492197250394,60.0,79.0,60.0,79.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,6.946221994724902,50.0,67.0,50.9790649414062,70.916259765625,0.180392161011696,0.176470592617989,0.075,0.0135294120758772,11.971177320786762,65.0,94.0,65.0,94.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,15.913830462839549,58.0,65.0,58.0,65.0,0.176470592617989,0.176470592617989,0.067,0.011823529705405265,17.95132307101624,63.0,88.0,63.0,88.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,10.547511554864494,57.0,118.0,57.0,118.0,0.18431372940540303,0.18431372940540303,0.05,0.009215686470270152,35.62653505464712,0.434,0.351,0.234,0.159,0.266,0.183,0.234,0.159,0.433,0.35,0.376,0.309,0.325,0.259
27.0,116.0,27.0,116.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,43.02615483633182,40.0,87.0,40.0,89.9549560546875,0.18431372940540303,0.176470592617989,0.083,0.015298039540648452,15.86115915616894,58.0,122.0,58.0,122.0,0.180392161011696,0.180392161011696,0.084,0.015152941524982465,39.702015062210634,55.0,56.0,57.0,61.0,0.18431372940540303,0.15686275064945202,0.075,0.013823529705405227,21.70829334609241,48.0,86.0,48.0,86.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,6.946221994724902,73.0,58.0,71.0,69.0,0.180392161011696,0.164705887436867,0.083,0.014972549363970768,21.70829334609241,49.0,112.0,49.0,112.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,29.920728600754362,60.0,103.0,60.0,103.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,21.360009363293827,0.442,0.384,0.383,0.3,0.234,0.15,0.242,0.167,0.417,0.342,0.367,0.284,0.325,0.242
