xCoordPress0,yCoordPress0,xCoordRelease0,yCoordRelease0,pressPressure0,releasePressure0,holdTime0,HPP0,offSet0,xCoordPress1,yCoordPress1,xCoordRelease1,yCoordRelease1,pressPressure1,releasePressure1,holdTime1,HPP1,offSet1,xCoordPress2,yCoordPress2,xCoordRelease2,yCoordRelease2,pressPressure2,releasePressure2,holdTime2,HPP2,offSet2,xCoordPress3,yCoordPress3,xCoordRelease3,yCoordRelease3,pressPressure3,releasePressure3,holdTime3,HPP3,offSet3,xCoordPress4,yCoordPress4,xCoordRelease4,yCoordRelease4,pressPressure4,releasePressure4,holdTime4,HPP4,offSet4,xCoordPress5,yCoordPress5,xCoordRelease5,yCoordRelease5,pressPressure5,releasePressure5,holdTime5,HPP5,offSet5,PPTime0,UDTime0,PPTime1,UDTime1,PPTime2,UDTime2,PPTime3,UDTime3,PPTime4,UDTime4,Tri0,Tri1,Tri2,Tri3
121.0,106.0,121.0,106.0,0.180392161011696,0.180392161011696,0.04,0.00721568644046784,22.4610774452162,112.0,113.0,112.0,113.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,21.224985276791124,118.0,146.0,118.0,146.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,20.796634343085422,134.0,84.0,134.0,84.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,43.982951242498494,108.0,112.0,108.0,112.0,0.176470592617989,0.176470592617989,0.033,0.005823529556393638,24.9098374141623,143.0,130.0,143.0,130.0,0.176470592617989,0.176470592617989,0.042,0.0074117648899555385,15.700318468107582,0.316,0.276,0.217,0.151,0.242,0.184,0.2,0.142,0.225,0.192,0.591,0.517,0.475,0.467
149.0,105.0,149.976867675781,107.9306640625,0.180392161011696,0.0862745121121407,0.074,0.013349019914865503,29.802155786944297,148.0,162.0,148.0,162.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,40.131035371642234,134.0,145.0,134.0,145.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,18.66815470259447,129.0,84.0,128.0,92.0,0.176470592617989,0.14509804546833,0.066,0.011647059112787276,35.503520952153465,131.0,130.0,131.0,130.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,4.301162633521313,150.0,93.0,150.0,93.0,0.172549024224281,0.172549024224281,0.058,0.010007843405008298,41.188590653237945,0.292,0.218,0.208,0.142,0.234,0.184,0.192,0.126,0.217,0.159,0.55,0.508,0.484,0.467
140.0,106.0,141.0,109.0,0.180392161011696,0.10196079313755,0.075,0.0135294120758772,22.901964981197573,131.0,159.0,131.0,159.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,31.693847983480957,156.0,130.0,158.0,124.0,0.172549024224281,0.109803929924965,0.074,0.012768627792596793,30.700162866017504,117.0,112.0,116.020874023437,114.937377929688,0.172549024224281,0.11764706671237898,0.067,0.011560784623026827,17.017338407262564,115.0,157.0,115.0,157.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,32.03903868720159,171.0,109.0,171.0,109.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,47.270498199193966,0.259,0.184,0.259,0.184,0.233,0.159,0.201,0.134,0.217,0.151,0.592,0.559,0.5,0.476
158.0,97.0,159.0,100.0,0.180392161011696,0.109803929924965,0.049,0.008839215889573104,41.81506905411015,148.0,136.0,148.0,136.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,22.192341021172147,163.0,133.0,163.0,133.0,0.172549024224281,0.172549024224281,0.058,0.010007843405008298,35.92352989337211,139.0,139.0,139.0,139.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,16.263455967290593,126.0,172.0,126.0,172.0,0.176470592617989,0.176470592617989,0.067,0.011823529705405265,44.52527372178637,157.0,113.0,157.0,113.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,32.8709598277872,0.225,0.176,0.242,0.184,0.234,0.176,0.183,0.125,0.209,0.142,0.525,0.534,0.484,0.458
185.0,106.0,186.955810546875,110.88946533203101,0.180392161011696,0.10196079313755,0.058,0.010462745338678369,61.73251387835824,141.0,163.0,141.0,163.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,37.98025802966588,122.0,137.0,125.0,133.0,0.172549024224281,0.137254908680916,0.058,0.010007843405008298,6.041522986797286,100.0,169.0,100.0,169.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,49.78453575157651,125.0,163.0,125.0,163.0,0.172549024224281,0.172549024224281,0.066,0.011388235598802548,35.58791929854849,174.0,122.0,174.0,122.0,0.172549024224281,0.172549024224281,0.05,0.008627451211214051,46.82413907377262,0.233,0.175,0.192,0.117,0.209,0.151,0.209,0.126,0.25,0.184,0.483,0.484,0.484,0.509
147.0,140.0,147.0,140.0,0.180392161011696,0.180392161011696,0.05,0.0090196080505848,23.16246964380094,138.0,215.0,138.0,215.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,88.1277481840992,135.0,149.0,135.0,149.0,0.172549024224281,0.172549024224281,0.042,0.007247059017419803,22.7705950734714,128.0,137.0,128.0,137.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,9.513148795220223,105.0,201.0,105.0,201.0,0.172549024224281,0.172549024224281,0.05,0.008627451211214051,76.86676785191374,139.0,124.0,139.0,124.0,0.172549024224281,0.172549024224281,0.05,0.008627451211214051,12.020815280171307,0.242,0.192,0.183,0.133,0.234,0.192,0.192,0.142,0.208,0.158,0.467,0.467,0.476,0.45
144.0,144.0,144.0,144.0,0.180392161011696,0.180392161011696,0.041,0.007396078601479537,23.33452377915607,126.0,205.0,126.0,205.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,77.51451476981585,148.0,166.0,148.0,166.0,0.176470592617989,0.176470592617989,0.033,0.005823529556393638,43.617656975128774,104.0,140.0,104.0,142.0,0.176470592617989,0.125490203499794,0.041,0.007235294297337549,27.613402542968153,110.0,210.0,110.0,210.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,84.335638967165,146.0,104.0,146.0,104.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,29.90819285747636,0.225,0.184,0.225,0.159,0.234,0.201,0.2,0.159,0.2,0.142,0.483,0.5,0.492,0.458
111.0,146.0,112.0,149.0,0.18431372940540303,0.172549024224281,0.067,0.012349019870162004,26.504716561397142,173.0,204.0,173.0,204.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,89.00842656737619,100.0,157.0,100.0,157.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,40.329889660151565,114.0,133.0,113.0,138.0,0.176470592617989,0.105882361531258,0.067,0.011823529705405265,17.902513789968157,104.0,200.0,104.0,200.0,0.176470592617989,0.176470592617989,0.059,0.01041176496446135,76.21351586168952,160.0,86.0,160.0,86.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,52.7114788257738,0.275,0.208,0.234,0.184,0.225,0.175,0.192,0.125,0.192,0.133,0.559,0.526,0.476,0.442
134.0,160.0,135.0,164.0,0.180392161011696,0.164705887436867,0.058,0.010462745338678369,37.26258176777342,160.0,182.0,160.0,182.0,0.176470592617989,0.176470592617989,0.074,0.013058823853731185,63.45470825714984,178.0,136.0,178.0,136.0,0.172549024224281,0.172549024224281,0.067,0.011560784623026827,51.210350516277465,104.0,186.0,104.0,186.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,63.04363568196238,101.0,183.0,101.0,183.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,61.50203248673982,140.0,85.0,140.0,85.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,44.30011286667337,0.259,0.201,0.4,0.326,0.276,0.209,0.225,0.142,0.192,0.134,0.726,0.759,0.559,0.475
150.0,131.0,150.0,131.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,22.7705950734714,128.0,174.0,128.0,174.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,46.502688094345686,126.0,131.0,126.0,131.0,0.180392161011696,0.180392161011696,0.05,0.0090196080505848,3.8078865529319543,115.0,151.0,115.0,151.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,26.61766330841233,104.0,161.0,104.0,161.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,40.92065493122025,144.0,86.0,147.0,85.0,0.176470592617989,0.14117647707462302,0.058,0.010235294371843362,46.76002566295275,0.292,0.234,0.192,0.126,0.209,0.159,0.208,0.125,0.209,0.151,0.534,0.484,0.475,0.475
