xCoordPress0,yCoordPress0,xCoordRelease0,yCoordRelease0,pressPressure0,releasePressure0,holdTime0,HPP0,offSet0,xCoordPress1,yCoordPress1,xCoordRelease1,yCoordRelease1,pressPressure1,releasePressure1,holdTime1,HPP1,offSet1,xCoordPress2,yCoordPress2,xCoordRelease2,yCoordRelease2,pressPressure2,releasePressure2,holdTime2,HPP2,offSet2,xCoordPress3,yCoordPress3,xCoordRelease3,yCoordRelease3,pressPressure3,releasePressure3,holdTime3,HPP3,offSet3,xCoordPress4,yCoordPress4,xCoordRelease4,yCoordRelease4,pressPressure4,releasePressure4,holdTime4,HPP4,offSet4,xCoordPress5,yCoordPress5,xCoordRelease5,yCoordRelease5,pressPressure5,releasePressure5,holdTime5,HPP5,offSet5,PPTime0,UDTime0,PPTime1,UDTime1,PPTime2,UDTime2,PPTime3,UDTime3,PPTime4,UDTime4
76.0,116.0,76.0,116.0,0.176470592617989,0.176470592617989,0.074,0.013058823853731185,40.078048854703496,51.0,111.0,51.0,111.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,28.6574597618142,53.0,101.0,53.0,101.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,18.527007313648905,37.0,129.0,37.0,129.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,49.51009997970111,34.0,122.0,34.0,122.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,44.27471061452576,38.0,73.0,38.0,73.0,0.176470592617989,0.176470592617989,0.049,0.008647059038281462,18.607794065928395,0.207,0.133,0.451,0.401,0.242,0.176,0.166,0.108,1.436,1.386
49.0,114.0,49.0,114.0,0.172549024224281,0.172549024224281,0.067,0.011560784623026827,31.894356867634123,50.0,96.0,50.0,96.0,0.172549024224281,0.172549024224281,0.033,0.005694117799401274,14.080127840328723,59.0,127.0,59.0,127.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,44.78001786511479,39.0,120.0,39.0,120.0,0.176470592617989,0.176470592617989,0.049,0.008647059038281462,40.38873605350878,56.0,93.0,56.0,93.0,0.176470592617989,0.176470592617989,0.033,0.005823529556393638,10.688779163215974,68.0,81.0,68.0,81.0,0.172549024224281,0.172549024224281,0.032,0.005521568775176992,14.080127840328723,0.217,0.15,0.409,0.376,0.267,0.201,0.167,0.118,0.617,0.584
25.0,94.0,25.0,94.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,31.196954979612993,73.0,62.0,73.0,62.0,0.176470592617989,0.176470592617989,0.033,0.005823529556393638,27.95084971874737,56.0,121.0,56.0,121.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,38.55191305240247,51.0,120.0,51.0,120.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,37.61980861195336,50.0,86.0,50.0,86.0,0.176470592617989,0.176470592617989,0.042,0.0074117648899555385,5.315072906367325,76.0,95.0,76.0,95.0,0.172549024224281,0.172549024224281,0.025,0.0043137256056070255,25.30316185775999,0.159,0.109,0.325,0.292,0.259,0.201,0.166,0.1,0.542,0.5
52.0,106.0,52.0,106.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,23.58495283014151,56.0,100.0,56.0,100.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,17.613914953808536,54.0,129.0,54.0,129.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,46.5,88.0,105.0,88.0,105.0,0.176470592617989,0.176470592617989,0.074,0.013058823853731185,40.77070026379238,65.0,91.0,65.0,91.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,13.901438774457844,76.0,86.0,76.0,86.0,0.172549024224281,0.172549024224281,0.024,0.004141176581382744,22.276669409945463,0.175,0.125,0.368,0.318,0.283,0.242,0.183,0.109,0.584,0.543
52.0,116.0,52.0,116.0,0.176470592617989,0.176470592617989,0.042,0.0074117648899555385,33.55964838909967,78.0,78.0,78.0,78.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,24.41823089414956,59.0,135.0,59.0,135.0,0.176470592617989,0.176470592617989,0.049,0.008647059038281462,52.73755777432247,63.0,130.0,63.0,130.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,48.34511350695125,72.0,103.0,72.0,103.0,0.176470592617989,0.176470592617989,0.042,0.0074117648899555385,27.28094573140748,49.0,114.0,49.0,114.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,31.894356867634123,0.142,0.1,0.334,0.293,0.292,0.243,0.191,0.133,0.534,0.492
71.0,139.0,71.0,139.0,0.172549024224281,0.172549024224281,0.058,0.010007843405008298,59.00211860602973,13.0,74.0,13.0,74.0,0.176470592617989,0.176470592617989,0.033,0.005823529556393638,41.871828238088675,66.0,123.0,66.0,123.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,42.24038352098617,94.0,113.0,94.0,113.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,50.30159043211258,86.0,116.0,86.0,116.0,0.176470592617989,0.176470592617989,0.042,0.0074117648899555385,46.32763753959401,56.0,119.0,56.0,119.0,0.176470592617989,0.176470592617989,0.042,0.0074117648899555385,36.55475345286848,0.2,0.142,0.926,0.893,0.316,0.266,0.15,0.092,0.442,0.4
66.0,91.0,66.0,91.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,14.705441169852742,69.0,66.0,69.0,66.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,22.299103120977758,67.0,98.0,67.0,98.0,0.176470592617989,0.176470592617989,0.067,0.011823529705405265,20.22992832414391,84.0,100.0,84.0,100.0,0.172549024224281,0.172549024224281,0.033,0.005694117799401274,34.73110997362451,87.0,98.0,87.0,98.0,0.176470592617989,0.176470592617989,0.017,0.0030000000745058135,36.45888094826828,66.0,78.0,66.0,78.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,12.816005617976296,0.151,0.101,0.341,0.3,0.342,0.275,0.192,0.159,0.551,0.534
62.0,101.0,62.0,101.0,0.172549024224281,0.172549024224281,0.075,0.012941176816821075,20.155644370746373,62.0,86.0,62.0,86.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,8.73212459828649,40.0,117.0,40.0,117.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,37.23237838226293,60.0,85.0,65.0,87.0,0.176470592617989,0.109803929924965,0.05,0.00882352963089945,11.884864324004713,52.0,89.0,52.0,89.0,0.176470592617989,0.176470592617989,0.033,0.005823529556393638,6.800735254367722,65.0,92.0,65.0,92.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,14.534441853748634,0.192,0.117,0.384,0.334,0.283,0.233,0.151,0.101,0.483,0.45
76.0,103.0,76.0,103.0,0.172549024224281,0.172549024224281,0.058,0.010007843405008298,30.07074990750979,75.0,78.0,75.0,78.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,21.47673159491453,47.0,106.0,47.0,106.0,0.180392161011696,0.180392161011696,0.05,0.0090196080505848,24.520399670478458,72.0,94.0,72.0,94.0,0.180392161011696,0.180392161011696,0.05,0.0090196080505848,21.360009363293827,58.0,95.0,58.0,95.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,13.124404748406688,87.0,105.0,87.0,105.0,0.172549024224281,0.172549024224281,0.025,0.0043137256056070255,39.94058086708304,0.183,0.125,0.375,0.334,0.267,0.217,0.159,0.109,0.525,0.484
68.0,116.0,68.0,116.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,36.30771267926417,52.0,133.0,52.0,133.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,50.53958844312051,56.0,101.0,56.0,101.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,18.607794065928395,76.0,82.0,76.0,82.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,22.005681084665387,85.0,98.0,85.0,98.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,34.659053651246744,70.0,107.0,70.0,107.0,0.172549024224281,0.172549024224281,0.033,0.005694117799401274,29.261749776799064,0.15,0.084,0.367,0.309,0.242,0.184,0.183,0.117,0.567,0.517
