xCoordPress0,yCoordPress0,xCoordRelease0,yCoordRelease0,pressPressure0,releasePressure0,holdTime0,HPP0,offSet0,xCoordPress1,yCoordPress1,xCoordRelease1,yCoordRelease1,pressPressure1,releasePressure1,holdTime1,HPP1,offSet1,xCoordPress2,yCoordPress2,xCoordRelease2,yCoordRelease2,pressPressure2,releasePressure2,holdTime2,HPP2,offSet2,xCoordPress3,yCoordPress3,xCoordRelease3,yCoordRelease3,pressPressure3,releasePressure3,holdTime3,HPP3,offSet3,xCoordPress4,yCoordPress4,xCoordRelease4,yCoordRelease4,pressPressure4,releasePressure4,holdTime4,HPP4,offSet4,xCoordPress5,yCoordPress5,xCoordRelease5,yCoordRelease5,pressPressure5,releasePressure5,holdTime5,HPP5,offSet5,PPTime0,UDTime0,PPTime1,UDTime1,PPTime2,UDTime2,PPTime3,UDTime3,PPTime4,UDTime4,state
72.0,84.0,73.0,79.0,0.176470592617989,0.109803929924965,0.124,0.021882353484630634,19.319679086361656,75.0,132.0,75.0,132.0,0.180392161011696,0.180392161011696,0.125,0.022549020126462,53.77034498680476,51.0,94.0,51.0,94.0,0.172549024224281,0.172549024224281,0.109,0.01880784364044663,11.884864324004713,60.0,99.0,60.0,99.0,0.172549024224281,0.172549024224281,0.116,0.020015686810016597,17.55704986607944,88.0,134.0,88.0,134.0,0.176470592617989,0.176470592617989,0.109,0.019235294595360802,61.71102008555684,63.0,134.0,63.0,134.0,0.180392161011696,0.180392161011696,0.108,0.019482353389263168,52.28049349422785,0.249,0.125,0.325,0.2,0.376,0.267,0.291,0.175,0.284,0.175,2
53.0,112.0,53.0,112.0,0.176470592617989,0.176470592617989,0.092,0.01623529452085499,29.516944286290883,78.0,108.0,78.0,108.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,35.01785258978626,30.0,128.0,30.0,128.0,0.164705887436867,0.164705887436867,0.141,0.023223530128598246,51.44171459039833,45.0,110.0,45.0,110.0,0.172549024224281,0.172549024224281,0.15,0.02588235363364215,28.935272592460574,47.0,112.0,47.0,112.0,0.180392161011696,0.180392161011696,0.133,0.02399215741455557,30.319135871591065,56.0,87.0,56.0,87.0,0.176470592617989,0.176470592617989,0.092,0.01623529452085499,4.924428900898052,0.301,0.209,0.3,0.217,0.658,0.517,0.309,0.159,0.383,0.25,2
47.0,90.0,47.0,90.0,0.176470592617989,0.176470592617989,0.092,0.01623529452085499,10.259142264341596,101.0,90.0,101.0,90.0,0.180392161011696,0.180392161011696,0.1,0.0180392161011696,47.59464255564905,46.0,112.0,46.0,112.0,0.172549024224281,0.172549024224281,0.134,0.023121569246053655,30.56550343115585,63.0,115.0,63.0,115.0,0.172549024224281,0.172549024224281,0.141,0.02432941241562362,33.7231374578345,55.0,110.0,55.0,110.0,0.176470592617989,0.176470592617989,0.15,0.02647058889269835,27.518175811634027,79.0,73.0,79.0,73.0,0.180392161011696,0.180392161011696,0.1,0.0180392161011696,26.744158240632665,0.275,0.183,0.3,0.2,0.451,0.317,0.35,0.209,0.375,0.225,2
49.0,79.0,49.0,79.0,0.172549024224281,0.172549024224281,0.117,0.02018823583424088,6.103277807866851,82.0,103.0,82.0,103.0,0.180392161011696,0.180392161011696,0.116,0.020925490677356738,34.70230539892127,59.0,104.0,59.0,104.0,0.176470592617989,0.176470592617989,0.133,0.02347058881819254,22.073740054644116,68.0,116.0,68.0,116.0,0.172549024224281,0.172549024224281,0.175,0.030196079239249173,36.30771267926417,61.0,122.0,61.0,122.0,0.176470592617989,0.176470592617989,0.191,0.0337058831900359,40.11545836706842,61.0,66.0,61.0,66.0,0.180392161011696,0.180392161011696,0.108,0.019482353389263168,17.92344832893492,0.259,0.142,0.333,0.217,0.417,0.284,0.392,0.217,0.534,0.343,2
70.0,99.0,70.0,99.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,22.983689869122408,84.0,81.0,84.0,81.0,0.18431372940540303,0.18431372940540303,0.099,0.0182470592111349,30.03747659175118,74.0,114.0,74.0,114.0,0.176470592617989,0.176470592617989,0.116,0.020470588743686725,37.31286641361127,75.0,101.0,75.0,101.0,0.172549024224281,0.172549024224281,0.167,0.02881568704545493,27.98660393831306,66.0,137.0,66.0,137.0,0.176470592617989,0.176470592617989,0.183,0.03229411844909199,55.80546568213547,60.0,88.0,60.0,88.0,0.180392161011696,0.180392161011696,0.108,0.019482353389263168,8.139410298049853,0.275,0.184,0.292,0.193,0.358,0.242,0.342,0.175,0.442,0.259,2
66.0,119.0,66.0,119.0,0.176470592617989,0.176470592617989,0.108,0.01905882400274281,38.421998906876254,88.0,110.0,88.0,110.0,0.18431372940540303,0.18431372940540303,0.108,0.019905882775783527,43.729280808172454,57.0,118.0,57.0,118.0,0.176470592617989,0.176470592617989,0.149,0.02629411830008036,35.62653505464712,77.0,133.0,77.0,133.0,0.176470592617989,0.176470592617989,0.158,0.027882353633642262,55.49099025968089,60.0,108.0,60.0,108.0,0.176470592617989,0.176470592617989,0.142,0.025058824151754436,26.196373794859472,99.0,54.0,99.0,54.0,0.176470592617989,0.176470592617989,0.116,0.020470588743686725,53.26584271369411,0.275,0.167,0.267,0.159,0.408,0.259,0.35,0.192,0.534,0.392,2
80.0,108.0,80.0,108.0,0.180392161011696,0.180392161011696,0.099,0.017858823940157906,36.41771546926029,89.0,106.0,89.0,106.0,0.18431372940540303,0.18431372940540303,0.083,0.015298039540648452,42.15744299646268,36.0,90.0,36.0,90.0,0.172549024224281,0.172549024224281,0.158,0.0272627458274364,19.5,90.0,106.0,90.0,106.0,0.172549024224281,0.172549024224281,0.15,0.02588235363364215,42.99127818523194,76.0,131.0,76.0,131.0,0.176470592617989,0.176470592617989,0.183,0.03229411844909199,53.25645500782041,85.0,72.0,85.0,72.0,0.180392161011696,0.180392161011696,0.1,0.0180392161011696,32.72995569810628,0.241,0.142,0.209,0.126,0.408,0.25,0.408,0.258,0.492,0.309,2
67.0,97.0,67.0,97.0,0.180392161011696,0.180392161011696,0.1,0.0180392161011696,19.474342094150447,100.0,94.0,100.0,94.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,47.415714694603096,48.0,115.0,48.0,115.0,0.176470592617989,0.176470592617989,0.125,0.022058824077248625,33.04920573932148,73.0,107.0,73.0,107.0,0.152941182255745,0.152941182255745,0.175,0.026764706894755373,31.00403199585499,72.0,132.0,72.0,132.0,0.168627455830574,0.168627455830574,0.175,0.02950980477035045,52.671149598238316,93.0,79.0,93.0,79.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,39.15673632978111,0.267,0.167,0.275,0.184,0.409,0.284,0.426,0.251,0.71,0.535,2
62.0,94.0,62.0,94.0,0.180392161011696,0.180392161011696,0.1,0.0180392161011696,14.0089257261219,92.0,76.0,92.0,76.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,38.55191305240247,57.0,99.0,57.0,99.0,0.172549024224281,0.172549024224281,0.149,0.02570980460941787,16.77050983124842,57.0,115.0,57.0,115.0,0.172549024224281,0.172549024224281,0.183,0.03157647143304342,32.63816784073518,61.0,116.0,61.0,116.0,0.176470592617989,0.176470592617989,0.184,0.03247058904170998,34.2235299172952,100.0,92.0,100.0,92.0,0.172549024224281,0.172549024224281,0.092,0.015874510228633853,46.97073557013984,0.284,0.184,0.25,0.167,0.425,0.276,0.483,0.3,0.717,0.533,2
57.0,106.0,57.0,106.0,0.176470592617989,0.176470592617989,0.1,0.0176470592617989,23.69071548096427,76.0,120.0,76.0,120.0,0.176470592617989,0.176470592617989,0.1,0.0176470592617989,43.477005416656745,41.0,112.0,41.0,112.0,0.172549024224281,0.172549024224281,0.158,0.0272627458274364,32.23740063962974,71.0,143.0,71.0,143.0,0.15686275064945202,0.15686275064945202,0.175,0.0274509813636541,62.843058486996,45.0,107.0,45.0,107.0,0.176470592617989,0.176470592617989,0.134,0.02364705941081053,26.100766272276374,88.0,77.0,88.0,77.0,0.172549024224281,0.172549024224281,0.067,0.011560784623026827,34.44198019858905,0.275,0.175,0.275,0.175,0.5,0.342,0.567,0.392,0.442,0.308,2
76.0,116.0,76.0,116.0,0.176470592617989,0.176470592617989,0.074,0.013058823853731185,40.078048854703496,51.0,111.0,51.0,111.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,28.6574597618142,53.0,101.0,53.0,101.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,18.527007313648905,37.0,129.0,37.0,129.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,49.51009997970111,34.0,122.0,34.0,122.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,44.27471061452576,38.0,73.0,38.0,73.0,0.176470592617989,0.176470592617989,0.049,0.008647059038281462,18.607794065928395,0.207,0.133,0.451,0.401,0.242,0.176,0.166,0.108,1.436,1.386,3
49.0,114.0,49.0,114.0,0.172549024224281,0.172549024224281,0.067,0.011560784623026827,31.894356867634123,50.0,96.0,50.0,96.0,0.172549024224281,0.172549024224281,0.033,0.005694117799401274,14.080127840328723,59.0,127.0,59.0,127.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,44.78001786511479,39.0,120.0,39.0,120.0,0.176470592617989,0.176470592617989,0.049,0.008647059038281462,40.38873605350878,56.0,93.0,56.0,93.0,0.176470592617989,0.176470592617989,0.033,0.005823529556393638,10.688779163215974,68.0,81.0,68.0,81.0,0.172549024224281,0.172549024224281,0.032,0.005521568775176992,14.080127840328723,0.217,0.15,0.409,0.376,0.267,0.201,0.167,0.118,0.617,0.584,3
25.0,94.0,25.0,94.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,31.196954979612993,73.0,62.0,73.0,62.0,0.176470592617989,0.176470592617989,0.033,0.005823529556393638,27.95084971874737,56.0,121.0,56.0,121.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,38.55191305240247,51.0,120.0,51.0,120.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,37.61980861195336,50.0,86.0,50.0,86.0,0.176470592617989,0.176470592617989,0.042,0.0074117648899555385,5.315072906367325,76.0,95.0,76.0,95.0,0.172549024224281,0.172549024224281,0.025,0.0043137256056070255,25.30316185775999,0.159,0.109,0.325,0.292,0.259,0.201,0.166,0.1,0.542,0.5,3
52.0,106.0,52.0,106.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,23.58495283014151,56.0,100.0,56.0,100.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,17.613914953808536,54.0,129.0,54.0,129.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,46.5,88.0,105.0,88.0,105.0,0.176470592617989,0.176470592617989,0.074,0.013058823853731185,40.77070026379238,65.0,91.0,65.0,91.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,13.901438774457844,76.0,86.0,76.0,86.0,0.172549024224281,0.172549024224281,0.024,0.004141176581382744,22.276669409945463,0.175,0.125,0.368,0.318,0.283,0.242,0.183,0.109,0.584,0.543,3
52.0,116.0,52.0,116.0,0.176470592617989,0.176470592617989,0.042,0.0074117648899555385,33.55964838909967,78.0,78.0,78.0,78.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,24.41823089414956,59.0,135.0,59.0,135.0,0.176470592617989,0.176470592617989,0.049,0.008647059038281462,52.73755777432247,63.0,130.0,63.0,130.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,48.34511350695125,72.0,103.0,72.0,103.0,0.176470592617989,0.176470592617989,0.042,0.0074117648899555385,27.28094573140748,49.0,114.0,49.0,114.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,31.894356867634123,0.142,0.1,0.334,0.293,0.292,0.243,0.191,0.133,0.534,0.492,3
71.0,139.0,71.0,139.0,0.172549024224281,0.172549024224281,0.058,0.010007843405008298,59.00211860602973,13.0,74.0,13.0,74.0,0.176470592617989,0.176470592617989,0.033,0.005823529556393638,41.871828238088675,66.0,123.0,66.0,123.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,42.24038352098617,94.0,113.0,94.0,113.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,50.30159043211258,86.0,116.0,86.0,116.0,0.176470592617989,0.176470592617989,0.042,0.0074117648899555385,46.32763753959401,56.0,119.0,56.0,119.0,0.176470592617989,0.176470592617989,0.042,0.0074117648899555385,36.55475345286848,0.2,0.142,0.926,0.893,0.316,0.266,0.15,0.092,0.442,0.4,3
66.0,91.0,66.0,91.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,14.705441169852742,69.0,66.0,69.0,66.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,22.299103120977758,67.0,98.0,67.0,98.0,0.176470592617989,0.176470592617989,0.067,0.011823529705405265,20.22992832414391,84.0,100.0,84.0,100.0,0.172549024224281,0.172549024224281,0.033,0.005694117799401274,34.73110997362451,87.0,98.0,87.0,98.0,0.176470592617989,0.176470592617989,0.017,0.0030000000745058135,36.45888094826828,66.0,78.0,66.0,78.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,12.816005617976296,0.151,0.101,0.341,0.3,0.342,0.275,0.192,0.159,0.551,0.534,3
62.0,101.0,62.0,101.0,0.172549024224281,0.172549024224281,0.075,0.012941176816821075,20.155644370746373,62.0,86.0,62.0,86.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,8.73212459828649,40.0,117.0,40.0,117.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,37.23237838226293,60.0,85.0,65.0,87.0,0.176470592617989,0.109803929924965,0.05,0.00882352963089945,11.884864324004713,52.0,89.0,52.0,89.0,0.176470592617989,0.176470592617989,0.033,0.005823529556393638,6.800735254367722,65.0,92.0,65.0,92.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,14.534441853748634,0.192,0.117,0.384,0.334,0.283,0.233,0.151,0.101,0.483,0.45,3
76.0,103.0,76.0,103.0,0.172549024224281,0.172549024224281,0.058,0.010007843405008298,30.07074990750979,75.0,78.0,75.0,78.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,21.47673159491453,47.0,106.0,47.0,106.0,0.180392161011696,0.180392161011696,0.05,0.0090196080505848,24.520399670478458,72.0,94.0,72.0,94.0,0.180392161011696,0.180392161011696,0.05,0.0090196080505848,21.360009363293827,58.0,95.0,58.0,95.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,13.124404748406688,87.0,105.0,87.0,105.0,0.172549024224281,0.172549024224281,0.025,0.0043137256056070255,39.94058086708304,0.183,0.125,0.375,0.334,0.267,0.217,0.159,0.109,0.525,0.484,3
68.0,116.0,68.0,116.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,36.30771267926417,52.0,133.0,52.0,133.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,50.53958844312051,56.0,101.0,56.0,101.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,18.607794065928395,76.0,82.0,76.0,82.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,22.005681084665387,85.0,98.0,85.0,98.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,34.659053651246744,70.0,107.0,70.0,107.0,0.172549024224281,0.172549024224281,0.033,0.005694117799401274,29.261749776799064,0.15,0.084,0.367,0.309,0.242,0.184,0.183,0.117,0.567,0.517,3
