xCoordPress0,yCoordPress0,xCoordRelease0,yCoordRelease0,pressPressure0,releasePressure0,holdTime0,HPP0,offSet0,xCoordPress1,yCoordPress1,xCoordRelease1,yCoordRelease1,pressPressure1,releasePressure1,holdTime1,HPP1,offSet1,xCoordPress2,yCoordPress2,xCoordRelease2,yCoordRelease2,pressPressure2,releasePressure2,holdTime2,HPP2,offSet2,xCoordPress3,yCoordPress3,xCoordRelease3,yCoordRelease3,pressPressure3,releasePressure3,holdTime3,HPP3,offSet3,xCoordPress4,yCoordPress4,xCoordRelease4,yCoordRelease4,pressPressure4,releasePressure4,holdTime4,HPP4,offSet4,xCoordPress5,yCoordPress5,xCoordRelease5,yCoordRelease5,pressPressure5,releasePressure5,holdTime5,HPP5,offSet5,xCoordPress6,yCoordPress6,xCoordRelease6,yCoordRelease6,pressPressure6,releasePressure6,holdTime6,HPP6,offSet6,xCoordPress7,yCoordPress7,xCoordRelease7,yCoordRelease7,pressPressure7,releasePressure7,holdTime7,HPP7,offSet7,xCoordPress8,yCoordPress8,xCoordRelease8,yCoordRelease8,pressPressure8,releasePressure8,holdTime8,HPP8,offSet8,xCoordPress9,yCoordPress9,xCoordRelease9,yCoordRelease9,pressPressure9,releasePressure9,holdTime9,HPP9,offSet9,PPTime0,UDTime0,PPTime1,UDTime1,PPTime2,UDTime2,PPTime3,UDTime3,PPTime4,UDTime4,PPTime5,UDTime5,PPTime6,UDTime6,PPTime7,UDTime7,PPTime8,UDTime8
41.0,82.0,41.0,82.0,0.180392161011696,0.180392161011696,0.082,0.014792157202959073,13.009611831257688,71.0,61.0,71.0,61.0,0.18823531270027202,0.18823531270027202,0.067,0.012611765950918227,27.408940147331492,41.0,82.0,41.0,82.0,0.180392161011696,0.180392161011696,0.084,0.015152941524982465,13.009611831257688,63.0,83.0,63.0,83.0,0.180392161011696,0.180392161011696,0.059,0.010643137499690064,9.013878188659973,61.0,66.0,61.0,66.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,17.92344832893492,75.0,84.0,77.95115661621091,84.9837646484375,0.180392161011696,0.172549024224281,0.092,0.01659607881307603,24.079596966791023,61.0,95.0,61.0,95.0,0.18431372940540303,0.18431372940540303,0.049,0.009031372740864749,14.326548781894402,42.0,70.0,42.0,70.0,0.18431372940540303,0.18431372940540303,0.041,0.007556862905621524,17.327723451163457,77.0,85.0,77.0,85.0,0.172549024224281,0.172549024224281,0.083,0.014321569010615324,23.13547060251855,39.0,94.0,39.0,94.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,18.9010581714358,1.016,0.934,1.11,1.043,0.517,0.433,0.376,0.317,0.325,0.242,0.293,0.201,0.392,0.343,1.21,1.169,1.052,0.969
46.0,100.0,46.0,100.0,0.180392161011696,0.180392161011696,0.074,0.013349019914865503,19.241881404893856,74.0,91.0,80.0,92.0,0.18823531270027202,0.15686275064945202,0.066,0.012423530638217955,27.681221071332818,31.0,129.0,31.0,129.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,51.87725898695882,45.0,123.0,47.9385375976562,123.0,0.18431372940540303,0.172549024224281,0.083,0.015298039540648452,40.95108455773824,48.0,89.0,48.0,89.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,8.845903006477066,62.0,61.0,62.0,61.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,22.940139493908923,82.0,95.0,82.0,95.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,30.663496212923928,55.0,92.0,55.0,92.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,9.5524865872714,83.0,77.0,83.0,77.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,29.516944286290883,78.0,74.0,78.0,74.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,25.46075411294803,0.374,0.3,1.119,1.053,0.475,0.392,0.368,0.285,0.644,0.586,0.301,0.235,0.434,0.359,1.302,1.244,1.051,0.968
59.0,91.0,59.0,91.0,0.180392161011696,0.180392161011696,0.05,0.0090196080505848,9.86154146165801,58.0,81.0,58.0,81.0,0.18431372940540303,0.18431372940540303,0.049,0.009031372740864749,4.272001872658765,66.0,75.0,66.0,75.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,14.150971698084906,62.0,88.0,62.0,88.0,0.18823531270027202,0.18823531270027202,0.05,0.009411765635013601,9.7082439194738,61.0,93.0,61.0,93.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,12.619429464123963,71.0,81.0,71.0,81.0,0.180392161011696,0.180392161011696,0.074,0.013349019914865503,17.066048165876012,86.0,111.0,86.0,111.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,42.85148772213166,59.0,108.0,59.0,108.0,0.18431372940540303,0.18431372940540303,0.067,0.012349019870162004,25.985572920372565,69.0,55.0,69.0,55.0,0.18431372940540303,0.18431372940540303,0.066,0.0121647061407566,31.32491021535417,66.0,74.0,66.0,74.0,0.18431372940540303,0.18431372940540303,0.049,0.009031372740864749,14.705441169852742,0.384,0.334,1.62,1.571,0.85,0.767,0.459,0.409,0.426,0.368,0.275,0.201,0.442,0.384,0.86,0.793,1.043,0.977
33.0,81.0,33.0,81.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,21.0535032714273,48.0,54.0,48.0,54.0,0.19215688109397897,0.19215688109397897,0.058,0.011145099103450781,29.124731758421397,41.0,79.0,41.0,79.0,0.180392161011696,0.180392161011696,0.074,0.013349019914865503,13.46291201783626,81.0,87.0,81.0,87.0,0.18823531270027202,0.18823531270027202,0.083,0.015623530954122578,27.37243138634199,60.0,96.0,60.0,96.0,0.18431372940540303,0.18431372940540303,0.049,0.009031372740864749,14.773286702694158,63.0,80.0,63.0,80.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,9.340770846134703,60.0,98.0,60.0,98.0,0.18431372940540303,0.18431372940540303,0.041,0.007556862905621524,16.62077013859466,45.0,99.0,45.0,99.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,18.7949461292125,63.0,85.0,63.0,85.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,9.340770846134703,59.0,82.0,59.0,82.0,0.180392161011696,0.180392161011696,0.05,0.0090196080505848,5.024937810560445,0.392,0.326,1.303,1.245,0.499,0.425,0.443,0.36,0.333,0.284,0.276,0.218,0.876,0.835,1.001,0.943,0.918,0.852
42.0,81.0,42.0,81.0,0.18431372940540303,0.18431372940540303,0.083,0.015298039540648452,12.093386622447824,68.0,67.0,68.0,67.0,0.19215688109397897,0.19215688109397897,0.049,0.00941568717360497,20.886598574205422,44.0,73.0,44.0,73.0,0.18431372940540303,0.18431372940540303,0.066,0.0121647061407566,13.793114224133722,37.0,94.0,37.0,94.0,0.19215688109397897,0.19215688109397897,0.066,0.012682354152202611,20.524375751773793,46.0,96.0,46.0,96.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,15.692354826475215,55.0,97.0,55.0,97.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,14.534441853748634,70.0,84.0,70.0,84.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,16.070158679988197,43.0,103.0,43.0,103.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,23.264780248263683,63.0,88.0,63.0,88.0,0.18823531270027202,0.18823531270027202,0.067,0.012611765950918227,10.547511554864494,78.0,86.0,78.0,86.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,24.253865671269807,0.342,0.259,1.42,1.371,0.433,0.367,0.893,0.827,0.317,0.259,0.309,0.243,0.5,0.434,1.218,1.16,1.244,1.177
46.0,97.0,46.0,97.0,0.176470592617989,0.176470592617989,0.067,0.011823529705405265,16.560495161679196,49.0,79.0,49.0,79.0,0.176470592617989,0.176470592617989,0.042,0.0074117648899555385,6.103277807866851,32.0,71.0,32.0,71.0,0.18431372940540303,0.18431372940540303,0.057,0.010505882576107973,24.82438317461282,89.0,104.0,89.0,104.0,0.18823531270027202,0.18823531270027202,0.067,0.012611765950918227,41.07614879708174,56.0,99.0,56.0,99.0,0.18823531270027202,0.18823531270027202,0.049,0.00922353032231333,16.62077013859466,67.0,110.0,67.0,110.0,0.18431372940540303,0.18431372940540303,0.067,0.012349019870162004,30.41792234851026,63.0,90.0,63.0,90.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,11.715374513859981,38.0,114.0,38.0,114.0,0.18431372940540303,0.18431372940540303,0.05,0.009215686470270152,35.33058165385903,64.0,75.0,64.0,75.0,0.18431372940540303,0.18431372940540303,0.05,0.009215686470270152,12.5,25.0,76.0,25.0,76.0,0.18431372940540303,0.18431372940540303,0.066,0.0121647061407566,29.71952220342716,0.417,0.35,0.777,0.735,0.425,0.368,0.451,0.384,0.742,0.693,0.309,0.242,0.384,0.326,1.243,1.193,0.902,0.852
50.0,72.0,50.0,72.0,0.176470592617989,0.176470592617989,0.049,0.008647059038281462,11.236102527122116,83.0,103.0,83.0,103.0,0.18431372940540303,0.18431372940540303,0.05,0.009215686470270152,35.51408171415952,66.0,88.0,66.0,88.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,13.200378782444085,31.0,121.0,31.0,121.0,0.18431372940540303,0.18431372940540303,0.074,0.013639215975999824,44.84696199298231,71.0,93.0,71.0,93.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,19.981241202688086,51.0,102.0,51.0,102.0,0.176470592617989,0.176470592617989,0.084,0.014823529779911077,19.72941965694886,57.0,97.0,57.0,97.0,0.18823531270027202,0.18823531270027202,0.083,0.015623530954122578,14.807092894960848,45.0,93.0,44.026123046875,94.94775390625,0.18431372940540303,0.152941182255745,0.075,0.013823529705405227,15.950699006207852,59.0,82.0,59.0,82.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,5.024937810560445,44.0,90.0,44.0,90.0,0.180392161011696,0.180392161011696,0.074,0.013349019914865503,12.5,0.391,0.342,0.601,0.551,0.885,0.827,0.442,0.368,0.734,0.676,0.426,0.342,0.851,0.768,1.269,1.194,0.785,0.727
53.0,92.0,53.0,92.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,9.5524865872714,99.0,71.0,99.0,71.0,0.18823531270027202,0.18823531270027202,0.041,0.007717647820711153,46.446205442425544,50.0,98.0,50.0,98.0,0.180392161011696,0.180392161011696,0.067,0.012086274787783633,16.00781059358212,53.0,98.0,53.0,98.0,0.18431372940540303,0.18431372940540303,0.05,0.009215686470270152,15.532224567009067,72.0,116.0,72.0,116.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,38.029593739612835,84.0,69.0,84.0,69.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,32.89756829919196,47.0,126.0,47.0,126.0,0.18431372940540303,0.18431372940540303,0.049,0.009031372740864749,44.05961870012041,62.0,103.0,62.0,103.0,0.18431372940540303,0.18431372940540303,0.067,0.012349019870162004,22.005681084665387,84.0,90.0,84.0,90.0,0.18823531270027202,0.18823531270027202,0.075,0.014117648452520401,30.923292192132454,39.0,58.0,39.0,58.0,0.18431372940540303,0.18431372940540303,0.074,0.013639215975999824,28.72716484444645,0.442,0.367,0.859,0.818,0.71,0.643,0.559,0.509,0.501,0.443,0.501,0.41,0.567,0.518,1.344,1.277,0.985,0.91
54.0,72.0,54.0,72.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,10.5,70.0,73.0,70.0,73.0,0.180392161011696,0.180392161011696,0.025,0.0045098040252924,18.607794065928395,36.0,74.0,36.0,74.0,0.180392161011696,0.180392161011696,0.049,0.008839215889573104,19.90602923739438,75.0,114.0,75.0,114.0,0.180392161011696,0.180392161011696,0.042,0.0075764707624912326,37.85828839237189,60.0,123.0,60.0,123.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,40.94203219186854,60.0,73.0,60.0,73.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,11.236102527122116,71.0,128.0,71.0,128.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,48.57211133973898,63.0,88.0,63.0,88.0,0.18431372940540303,0.18431372940540303,0.05,0.009215686470270152,10.547511554864494,63.0,83.0,63.0,83.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,9.013878188659973,50.0,100.0,50.0,100.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,17.95132307101624,0.45,0.367,0.818,0.793,0.717,0.668,0.518,0.476,0.484,0.418,0.526,0.443,0.55,0.492,1.06,1.01,1.093,1.035
57.0,81.0,57.0,81.0,0.176470592617989,0.176470592617989,0.074,0.013058823853731185,3.3541019662496847,80.0,78.0,80.0,78.0,0.18823531270027202,0.18823531270027202,0.049,0.00922353032231333,26.386549603917523,64.0,95.0,64.0,95.0,0.180392161011696,0.180392161011696,0.05,0.0090196080505848,16.00781059358212,58.0,102.0,58.0,102.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,19.90602923739438,53.0,131.0,53.0,131.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,48.51030818290067,26.0,80.0,26.0,80.0,0.172549024224281,0.172549024224281,0.067,0.011560784623026827,28.111385593741193,53.0,103.0,53.0,103.0,0.18431372940540303,0.18431372940540303,0.066,0.0121647061407566,20.524375751773793,45.0,115.0,45.0,115.0,0.18431372940540303,0.18431372940540303,0.049,0.009031372740864749,33.7231374578345,77.0,80.0,77.0,80.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,23.13547060251855,41.0,95.0,41.0,95.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,18.034688796871432,0.667,0.593,0.684,0.635,0.818,0.768,0.509,0.426,0.358,0.3,0.284,0.217,0.476,0.41,1.259,1.21,1.31,1.235
