xCoordPress0,yCoordPress0,xCoordRelease0,yCoordRelease0,pressPressure0,releasePressure0,holdTime0,HPP0,offSet0,xCoordPress1,yCoordPress1,xCoordRelease1,yCoordRelease1,pressPressure1,releasePressure1,holdTime1,HPP1,offSet1,xCoordPress2,yCoordPress2,xCoordRelease2,yCoordRelease2,pressPressure2,releasePressure2,holdTime2,HPP2,offSet2,xCoordPress3,yCoordPress3,xCoordRelease3,yCoordRelease3,pressPressure3,releasePressure3,holdTime3,HPP3,offSet3,xCoordPress4,yCoordPress4,xCoordRelease4,yCoordRelease4,pressPressure4,releasePressure4,holdTime4,HPP4,offSet4,xCoordPress5,yCoordPress5,xCoordRelease5,yCoordRelease5,pressPressure5,releasePressure5,holdTime5,HPP5,offSet5,xCoordPress6,yCoordPress6,xCoordRelease6,yCoordRelease6,pressPressure6,releasePressure6,holdTime6,HPP6,offSet6,xCoordPress7,yCoordPress7,xCoordRelease7,yCoordRelease7,pressPressure7,releasePressure7,holdTime7,HPP7,offSet7,xCoordPress8,yCoordPress8,xCoordRelease8,yCoordRelease8,pressPressure8,releasePressure8,holdTime8,HPP8,offSet8,xCoordPress9,yCoordPress9,xCoordRelease9,yCoordRelease9,pressPressure9,releasePressure9,holdTime9,HPP9,offSet9,PPTime0,UDTime0,PPTime1,UDTime1,PPTime2,UDTime2,PPTime3,UDTime3,PPTime4,UDTime4,PPTime5,UDTime5,PPTime6,UDTime6,PPTime7,UDTime7,PPTime8,UDTime8,Tri0,Tri1,Tri2,Tri3,Tri4,Tri5,Tri6,Tri7
158.0,79.0,158.0,79.0,0.18823531270027202,0.18823531270027202,0.067,0.012611765950918227,57.29310604252487,170.0,163.0,170.0,163.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,55.37598757584374,206.0,170.0,206.0,174.0,0.18823531270027202,0.125490203499794,0.074,0.01392941313982013,91.23869793020941,154.0,135.0,154.0,135.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,27.54087870784082,132.0,92.0,132.0,92.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,35.78407467016578,124.0,201.0,124.0,201.0,0.18431372940540303,0.18431372940540303,0.066,0.0121647061407566,73.58328614570023,114.0,149.0,114.0,149.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,25.387004549572207,131.0,137.0,131.0,137.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,10.124228365658293,99.0,67.0,99.0,67.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,66.87675231349083,104.0,142.0,104.0,142.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,27.613402542968153,0.192,0.125,0.176,0.118,0.191,0.117,0.184,0.118,0.184,0.118,0.183,0.117,0.234,0.168,0.225,0.159,0.384,0.318,0.442,0.433,0.441,0.434,0.433,0.483,0.525,0.675
123.0,164.0,123.0,164.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,36.776351096866584,119.0,186.0,120.0,174.0,0.160784319043159,0.176470592617989,0.066,0.010611765056848495,47.10095540432275,90.0,185.0,90.0,185.0,0.18823531270027202,0.18823531270027202,0.083,0.015623530954122578,68.6476510887299,115.0,145.0,115.0,145.0,0.18823531270027202,0.18823531270027202,0.074,0.01392941313982013,21.50581316760657,138.0,81.0,138.0,81.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,47.67074574621211,101.0,197.0,107.0,187.0,0.176470592617989,0.172549024224281,0.066,0.011647059112787276,62.932503525602726,147.0,165.0,147.0,165.0,0.18823531270027202,0.18823531270027202,0.091,0.017129413455724753,42.26700841081611,80.0,109.0,80.0,109.0,0.18823531270027202,0.18823531270027202,0.075,0.014117648452520401,50.97548430373173,85.0,88.0,85.0,88.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,58.02154772151464,149.0,73.0,149.0,73.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,58.58754133772811,0.192,0.134,0.175,0.109,0.201,0.118,0.192,0.118,0.2,0.134,0.2,0.134,0.25,0.159,0.25,0.175,0.309,0.251,0.45,0.45,0.459,0.458,0.491,0.525,0.558,0.625
144.0,76.0,144.0,76.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,54.07864643276494,130.0,146.0,133.0,146.0,0.19215688109397897,0.176470592617989,0.066,0.012682354152202611,19.300259065618782,142.0,170.0,142.0,170.0,0.18823531270027202,0.18823531270027202,0.083,0.015623530954122578,44.90545623863541,151.0,154.0,151.0,154.0,0.18823531270027202,0.18823531270027202,0.067,0.012611765950918227,35.41892149684968,140.0,116.0,140.0,116.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,16.98528775146303,143.0,148.0,143.0,148.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,25.700194551792794,125.0,145.0,125.0,145.0,0.18823531270027202,0.18823531270027202,0.075,0.014117648452520401,17.67766952966369,78.0,125.0,78.0,125.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,49.563091106185055,75.0,135.0,75.0,135.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,53.033008588991066,142.0,121.0,142.0,121.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,15.890248582070704,0.184,0.118,0.2,0.134,0.233,0.15,0.217,0.15,0.217,0.159,0.2,0.142,0.226,0.151,0.217,0.151,0.283,0.225,0.467,0.5,0.508,0.492,0.492,0.492,0.501,0.566
87.0,81.0,87.0,81.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,61.6644143732834,196.0,144.0,196.0,144.0,0.18823531270027202,0.18823531270027202,0.041,0.007717647820711153,70.45920805686082,118.0,162.0,118.0,162.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,35.78407467016578,121.0,143.0,121.0,143.0,0.18823531270027202,0.18823531270027202,0.074,0.01392941313982013,16.80773631397161,131.0,103.0,131.0,103.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,24.748737341529164,117.0,146.0,117.0,146.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,21.27204738618265,99.0,166.0,103.402099609375,168.60144042968798,0.18823531270027202,0.125490203499794,0.083,0.015623530954122578,47.64490747846693,143.0,186.0,143.0,186.0,0.18823531270027202,0.18823531270027202,0.074,0.01392941313982013,60.518592184551025,147.0,149.0,147.0,149.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,29.025850547399983,174.0,103.0,174.0,103.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,52.55949010407159,0.242,0.176,0.167,0.126,0.209,0.143,0.2,0.126,0.192,0.126,0.192,0.134,0.242,0.159,0.225,0.151,0.267,0.209,0.475,0.45,0.475,0.45,0.467,0.508,0.525,0.558
150.0,175.0,150.0,175.0,0.18823531270027202,0.18823531270027202,0.05,0.009411765635013601,52.55949010407159,144.0,144.0,144.0,144.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,23.33452377915607,170.0,133.0,170.0,133.0,0.18823531270027202,0.18823531270027202,0.083,0.015623530954122578,42.85440467443224,143.0,170.0,143.0,170.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,45.238258145070084,140.0,116.0,140.0,116.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,16.98528775146303,148.0,146.0,154.0,149.0,0.18823531270027202,0.109803929924965,0.075,0.014117648452520401,34.12477106150311,119.0,155.0,119.0,155.0,0.18823531270027202,0.18823531270027202,0.075,0.014117648452520401,28.78367592924851,126.0,172.0,126.0,172.0,0.18823531270027202,0.18823531270027202,0.074,0.01392941313982013,44.52527372178637,114.0,138.0,114.0,138.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,17.10263137648707,124.0,183.0,118.0,175.0,0.133333340287209,0.18431372940540303,0.058,0.007733333736658123,48.44068537913146,0.893,0.843,0.184,0.126,0.267,0.184,0.242,0.184,0.225,0.159,0.2,0.125,0.693,0.618,0.275,0.201,0.342,0.284,1.16,0.509,0.575,0.542,0.5,0.967,1.026,0.675
135.0,145.0,135.0,145.0,0.18823531270027202,0.18823531270027202,0.049,0.00922353032231333,19.03943276465977,141.0,110.0,144.0,111.0,0.18823531270027202,0.121568635106087,0.066,0.012423530638217955,23.33452377915607,109.0,146.0,109.0,146.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,26.16295090390226,141.0,138.0,141.0,138.0,0.18823531270027202,0.18823531270027202,0.075,0.014117648452520401,17.10263137648707,97.0,118.0,97.0,118.0,0.18823531270027202,0.18823531270027202,0.067,0.012611765950918227,31.945265689926575,180.0,143.0,180.0,143.0,0.18823531270027202,0.18823531270027202,0.067,0.012611765950918227,54.740295943664755,202.0,150.0,202.0,150.0,0.18823531270027202,0.18823531270027202,0.075,0.014117648452520401,77.82351829620657,114.0,78.0,114.0,78.0,0.18823531270027202,0.18823531270027202,0.075,0.014117648452520401,51.30789412946121,92.0,82.0,92.0,82.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,57.71048431611019,128.0,169.0,128.0,169.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,41.50301193889427,0.208,0.159,0.226,0.16,0.25,0.184,0.233,0.158,0.242,0.175,0.267,0.2,0.259,0.184,0.242,0.167,0.334,0.276,0.5,0.551,0.55,0.542,0.584,0.601,0.559,0.642
79.0,135.0,79.0,135.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,49.076470940767535,86.0,114.0,86.0,114.0,0.18823531270027202,0.18823531270027202,0.067,0.012611765950918227,43.64057744805859,118.0,142.0,118.0,142.0,0.18823531270027202,0.18823531270027202,0.067,0.012611765950918227,17.334935823359714,100.0,160.0,100.0,160.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,42.573465914816005,144.0,98.0,144.0,98.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,33.80088756231114,164.0,96.0,164.0,96.0,0.18431372940540303,0.18431372940540303,0.066,0.0121647061407566,48.21306876771069,157.0,151.0,157.0,151.0,0.18823531270027202,0.18823531270027202,0.074,0.01392941313982013,37.71604433129222,105.0,101.0,95.0,89.0,0.176470592617989,0.180392161011696,0.082,0.014470588594675099,50.38352905464245,80.0,93.0,80.0,93.0,0.18823531270027202,0.18823531270027202,0.05,0.009411765635013601,58.706899083497845,126.0,172.0,126.0,172.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,44.52527372178637,0.25,0.192,0.242,0.175,0.259,0.192,0.225,0.167,0.234,0.168,0.242,0.176,0.275,0.201,0.242,0.16,0.35,0.3,0.559,0.559,0.55,0.525,0.55,0.599,0.567,0.65
132.0,146.0,132.0,146.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,19.03943276465977,140.0,169.0,140.0,169.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,43.34166586553867,131.0,199.0,131.0,199.0,0.18431372940540303,0.18431372940540303,0.074,0.013639215975999824,71.58561307972434,157.0,168.0,157.0,168.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,50.104889980919026,127.0,89.0,127.0,89.0,0.18823531270027202,0.18823531270027202,0.067,0.012611765950918227,38.50324661635691,150.0,127.0,150.0,127.0,0.18823531270027202,0.18823531270027202,0.067,0.012611765950918227,22.5055548698538,179.0,171.0,179.0,171.0,0.18823531270027202,0.18823531270027202,0.083,0.015623530954122578,67.41290677607664,99.0,167.0,91.0,157.0,0.137254908680916,0.180392161011696,0.074,0.010156863242387784,46.93080012102926,118.0,114.0,118.0,114.0,0.18823531270027202,0.18823531270027202,0.049,0.00922353032231333,16.507574019219177,101.0,189.0,101.0,189.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,66.9664094901317,0.225,0.159,0.192,0.134,0.234,0.16,0.208,0.142,0.217,0.15,0.234,0.167,0.267,0.184,0.234,0.16,0.317,0.268,0.491,0.492,0.509,0.492,0.534,0.575,0.55,0.609
151.0,138.0,145.0,130.0,0.18431372940540303,0.18823531270027202,0.058,0.010690196305513376,17.67766952966369,119.0,127.0,119.0,127.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,8.514693182963201,126.0,184.0,126.0,184.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,56.519907997094265,128.0,175.0,128.0,175.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,47.502631506054485,146.0,122.0,146.0,122.0,0.18823531270027202,0.18823531270027202,0.049,0.00922353032231333,19.300259065618782,138.0,186.0,138.0,186.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,59.434838268476845,118.0,166.0,118.0,166.0,0.18823531270027202,0.18823531270027202,0.082,0.015435295641422306,39.654760117796705,115.0,112.0,115.0,112.0,0.18823531270027202,0.18823531270027202,0.075,0.014117648452520401,19.912307751739878,104.0,121.0,96.0,106.0,0.137254908680916,0.18431372940540303,0.066,0.009058823972940456,38.137907651049765,141.0,124.0,141.0,124.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,13.946325680981353,0.2,0.142,0.217,0.159,0.242,0.184,0.242,0.176,0.208,0.159,0.226,0.151,0.233,0.151,0.242,0.167,0.342,0.276,0.475,0.525,0.533,0.525,0.516,0.534,0.541,0.65
156.0,112.0,156.0,112.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,32.44225639501667,142.0,133.0,142.0,133.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,15.508062419270823,103.0,148.0,103.0,148.0,0.18823531270027202,0.18823531270027202,0.075,0.014117648452520401,31.945265689926575,102.0,180.0,102.0,180.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,58.365229375031156,127.0,116.0,127.0,116.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,11.510864433221338,132.0,118.0,132.0,118.0,0.18431372940540303,0.18431372940540303,0.074,0.013639215975999824,10.51189802081432,120.0,151.0,120.0,151.0,0.18431372940540303,0.18431372940540303,0.091,0.016772549375891677,24.66779276708802,103.0,131.0,103.0,131.0,0.18431372940540303,0.18431372940540303,0.083,0.015298039540648452,24.748737341529164,65.0,97.0,65.0,97.0,0.18823531270027202,0.18823531270027202,0.049,0.00922353032231333,69.5449494931156,131.0,156.0,131.0,156.0,0.18431372940540303,0.18431372940540303,0.066,0.0121647061407566,28.71410803072246,0.2,0.142,0.192,0.134,0.259,0.184,0.233,0.175,0.209,0.151,0.225,0.151,0.25,0.159,0.251,0.168,0.333,0.284,0.467,0.509,0.55,0.516,0.525,0.558,0.55,0.65
