xCoordPress0,yCoordPress0,xCoordRelease0,yCoordRelease0,pressPressure0,releasePressure0,holdTime0,HPP0,offSet0,xCoordPress1,yCoordPress1,xCoordRelease1,yCoordRelease1,pressPressure1,releasePressure1,holdTime1,HPP1,offSet1,xCoordPress2,yCoordPress2,xCoordRelease2,yCoordRelease2,pressPressure2,releasePressure2,holdTime2,HPP2,offSet2,xCoordPress3,yCoordPress3,xCoordRelease3,yCoordRelease3,pressPressure3,releasePressure3,holdTime3,HPP3,offSet3,xCoordPress4,yCoordPress4,xCoordRelease4,yCoordRelease4,pressPressure4,releasePressure4,holdTime4,HPP4,offSet4,xCoordPress5,yCoordPress5,xCoordRelease5,yCoordRelease5,pressPressure5,releasePressure5,holdTime5,HPP5,offSet5,xCoordPress6,yCoordPress6,xCoordRelease6,yCoordRelease6,pressPressure6,releasePressure6,holdTime6,HPP6,offSet6,xCoordPress7,yCoordPress7,xCoordRelease7,yCoordRelease7,pressPressure7,releasePressure7,holdTime7,HPP7,offSet7,xCoordPress8,yCoordPress8,xCoordRelease8,yCoordRelease8,pressPressure8,releasePressure8,holdTime8,HPP8,offSet8,xCoordPress9,yCoordPress9,xCoordRelease9,yCoordRelease9,pressPressure9,releasePressure9,holdTime9,HPP9,offSet9,PPTime0,UDTime0,PPTime1,UDTime1,PPTime2,UDTime2,PPTime3,UDTime3,PPTime4,UDTime4,PPTime5,UDTime5,PPTime6,UDTime6,PPTime7,UDTime7,PPTime8,UDTime8
37.0,65.0,37.0,65.0,0.172549024224281,0.172549024224281,0.091,0.01570196120440957,24.397745797511703,39.0,88.0,39.0,88.0,0.18431372940540303,0.18431372940540303,0.133,0.024513726010918602,15.976545308670458,48.0,51.0,48.0,51.0,0.176470592617989,0.176470592617989,0.109,0.019235294595360802,32.06633748964793,86.0,97.0,72.0,93.0,0.18431372940540303,0.109803929924965,0.125,0.02303921617567538,20.838665984174707,60.0,63.0,60.0,63.0,0.176470592617989,0.176470592617989,0.033,0.005823529556393638,20.402205763103165,75.0,84.0,75.0,84.0,0.180392161011696,0.180392161011696,0.116,0.020925490677356738,21.0535032714273,93.0,91.0,93.0,91.0,0.18431372940540303,0.18431372940540303,0.091,0.016772549375891677,39.91553582253406,51.0,96.0,51.0,96.0,0.176470592617989,0.176470592617989,0.067,0.011823529705405265,13.82931668593933,67.0,59.0,67.0,59.0,0.176470592617989,0.176470592617989,0.092,0.01623529452085499,26.85609800399157,41.0,77.0,41.0,77.0,0.172549024224281,0.172549024224281,0.092,0.015874510228633853,14.115594213493104,0.174,0.083,0.542,0.409,0.259,0.15,0.376,0.251,0.434,0.401,0.234,0.118,0.166,0.075,1.177,1.11,0.776,0.684
24.0,87.0,24.0,87.0,0.172549024224281,0.172549024224281,0.083,0.014321569010615324,30.335622624235025,38.0,117.0,38.0,117.0,0.180392161011696,0.180392161011696,0.108,0.019482353389263168,38.029593739612835,7.0,64.0,7.0,64.0,0.172549024224281,0.172549024224281,0.075,0.012941176816821075,50.50990001969911,100.0,92.0,100.0,92.0,0.180392161011696,0.180392161011696,0.092,0.01659607881307603,46.97073557013984,63.0,96.0,63.0,96.0,0.176470592617989,0.176470592617989,0.108,0.01905882400274281,16.224980739587952,99.0,125.0,99.0,125.0,0.176470592617989,0.176470592617989,0.116,0.020470588743686725,61.897092015699734,84.0,108.0,81.0,108.0,0.18431372940540303,0.137254908680916,0.083,0.015298039540648452,37.13825520941984,68.0,72.0,68.0,72.0,0.176470592617989,0.176470592617989,0.1,0.0176470592617989,17.5,38.0,60.0,38.0,60.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,27.608875384557045,53.0,70.0,53.0,70.0,0.172549024224281,0.172549024224281,0.074,0.012768627792596793,12.539936203984453,0.233,0.15,0.509,0.401,0.734,0.659,0.334,0.242,0.334,0.226,0.267,0.151,0.517,0.434,1.127,1.027,0.61,0.535
38.0,100.0,38.0,100.0,0.176470592617989,0.176470592617989,0.091,0.016058823928236998,23.71181140275875,70.0,71.0,56.0,71.0,0.19215688109397897,0.176470592617989,0.133,0.025556865185499204,11.672617529928752,39.0,66.0,39.0,66.0,0.172549024224281,0.172549024224281,0.117,0.02018823583424088,22.299103120977758,93.0,89.0,93.0,89.0,0.180392161011696,0.180392161011696,0.092,0.01659607881307603,39.53795644693843,52.0,60.0,52.0,60.0,0.176470592617989,0.176470592617989,0.1,0.0176470592617989,22.588713996153036,72.0,93.0,72.0,93.0,0.176470592617989,0.176470592617989,0.133,0.02347058881819254,20.838665984174707,75.0,96.0,75.0,96.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,24.964975465639856,30.0,64.0,30.0,64.0,0.172549024224281,0.172549024224281,0.125,0.021568628028035126,30.30264014900352,30.0,72.0,30.0,72.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,26.196373794859472,46.0,63.0,46.0,63.0,0.172549024224281,0.172549024224281,0.083,0.014321569010615324,21.07723890835799,0.283,0.192,1.001,0.868,0.401,0.284,0.743,0.651,0.826,0.726,0.3,0.167,0.359,0.276,1.435,1.31,0.801,0.726
34.0,92.0,34.0,92.0,0.172549024224281,0.172549024224281,0.092,0.015874510228633853,22.14158982548453,63.0,93.0,63.0,93.0,0.176470592617989,0.176470592617989,0.108,0.01905882400274281,13.82931668593933,39.0,70.0,39.0,70.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,19.525624189766635,70.0,91.0,70.0,91.0,0.180392161011696,0.180392161011696,0.108,0.019482353389263168,18.117670931993437,42.0,85.0,42.0,85.0,0.180392161011696,0.180392161011696,0.099,0.017858823940157906,12.257650672131263,65.0,121.0,65.0,121.0,0.176470592617989,0.176470592617989,0.142,0.025058824151754436,40.04060439104285,84.0,88.0,84.0,88.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,30.5,48.0,57.0,48.0,57.0,0.180392161011696,0.180392161011696,0.067,0.012086274787783633,26.196373794859472,53.0,87.0,53.0,87.0,0.180392161011696,0.180392161011696,0.074,0.013349019914865503,4.6097722286464435,61.0,81.0,61.0,81.0,0.164705887436867,0.164705887436867,0.074,0.012188235670328158,7.158910531638177,0.334,0.242,0.759,0.651,0.359,0.276,0.484,0.376,0.8,0.701,0.326,0.184,0.283,0.217,1.177,1.11,1.26,1.186
63.0,59.0,63.0,59.0,0.172549024224281,0.172549024224281,0.083,0.014321569010615324,25.16445906432324,76.0,88.0,76.0,88.0,0.18823531270027202,0.18823531270027202,0.116,0.021835296273231556,22.677080940897135,43.0,83.0,43.0,83.0,0.15686275064945202,0.15686275064945202,0.117,0.01835294182598589,11.01135777277262,107.0,116.0,100.810791015625,118.594604492187,0.18431372940540303,0.149019613862038,0.133,0.024513726010918602,59.110664257441094,34.0,65.0,34.0,65.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,26.575364531836623,73.0,122.0,73.0,122.0,0.180392161011696,0.180392161011696,0.15,0.0270588241517544,43.83206588788623,50.0,102.0,47.0285797119141,105.9619140625,0.18431372940540303,0.180392161011696,0.116,0.02138039261102675,24.475745388226095,58.0,46.0,58.0,46.0,0.180392161011696,0.180392161011696,0.092,0.01659607881307603,36.718523935474316,33.0,61.0,33.0,61.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,30.054117854297438,42.0,78.0,42.0,78.0,0.168627455830574,0.168627455830574,0.058,0.009780392438173293,12.816005617976296,1.026,0.943,0.942,0.826,0.426,0.309,0.242,0.109,0.717,0.634,0.276,0.126,0.208,0.092,1.277,1.185,1.018,0.935
51.0,76.0,51.0,76.0,0.172549024224281,0.172549024224281,0.099,0.01708235339820382,7.158910531638177,65.0,84.0,52.0,83.0,0.18823531270027202,0.14509804546833,0.116,0.021835296273231556,2.0615528128088303,28.0,88.0,28.0,88.0,0.172549024224281,0.172549024224281,0.101,0.017427451446652382,26.575364531836623,48.0,96.0,48.0,96.0,0.18431372940540303,0.18431372940540303,0.1,0.018431372940540303,14.773286702694158,19.0,68.0,19.0,68.0,0.180392161011696,0.180392161011696,0.116,0.020925490677356738,37.88469347902923,56.0,103.0,56.0,103.0,0.180392161011696,0.180392161011696,0.158,0.02850196143984797,20.59732992404598,82.0,93.0,82.0,93.0,0.18823531270027202,0.18823531270027202,0.091,0.017129413455724753,29.90401310861136,27.0,82.0,27.0,82.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,27.004629232781554,46.0,73.0,46.0,73.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,12.419742348374221,46.0,73.0,46.0,73.0,0.164705887436867,0.164705887436867,0.058,0.009552941471338287,12.419742348374221,0.241,0.142,1.093,0.977,0.192,0.091,0.968,0.868,0.242,0.126,0.317,0.159,0.225,0.134,1.586,1.536,0.934,0.851
42.0,71.0,42.0,71.0,0.172549024224281,0.172549024224281,0.091,0.01570196120440957,16.62077013859466,69.0,98.0,69.0,98.0,0.18431372940540303,0.18431372940540303,0.108,0.019905882775783527,21.569654610122992,46.0,73.0,46.0,73.0,0.164705887436867,0.164705887436867,0.083,0.013670588657259963,12.419742348374221,82.0,95.0,82.0,95.0,0.18431372940540303,0.18431372940540303,0.091,0.016772549375891677,30.663496212923928,50.0,80.0,50.0,80.0,0.176470592617989,0.176470592617989,0.109,0.019235294595360802,4.716990566028302,57.0,121.0,57.0,121.0,0.172549024224281,0.172549024224281,0.158,0.0272627458274364,38.616706229299254,81.0,117.0,81.0,117.0,0.18431372940540303,0.18431372940540303,0.109,0.02009019650518893,43.8092455995307,35.0,81.0,35.0,81.0,0.176470592617989,0.176470592617989,0.042,0.0074117648899555385,19.059118552545918,55.0,54.0,55.0,54.0,0.176470592617989,0.176470592617989,0.033,0.005823529556393638,28.5175384631984,56.0,77.0,56.0,77.0,0.15686275064945202,0.15686275064945202,0.075,0.011764706298708901,5.852349955359813,0.792,0.701,0.567,0.459,0.735,0.652,0.35,0.259,0.686,0.577,0.417,0.259,0.284,0.175,1.185,1.143,0.742,0.709
30.0,76.0,30.0,76.0,0.176470592617989,0.176470592617989,0.107,0.018882353410124824,24.86463351831271,63.0,108.0,59.0,108.0,0.18431372940540303,0.172549024224281,0.125,0.02303921617567538,25.985572920372565,26.0,65.0,26.0,65.0,0.176470592617989,0.176470592617989,0.117,0.020647059336304716,33.01893396219811,101.0,122.0,90.0,122.0,0.18431372940540303,0.10196079313755,0.1,0.018431372940540303,53.44389581607987,30.0,74.0,30.0,74.0,0.18823531270027202,0.18823531270027202,0.1,0.018823531270027203,25.46075411294803,81.0,78.0,81.0,78.0,0.180392161011696,0.180392161011696,0.125,0.022549020126462,27.37243138634199,88.0,113.0,79.0,116.0,0.19215688109397897,0.176470592617989,0.1,0.0192156881093979,41.80011961705373,36.0,81.0,36.0,81.0,0.18431372940540303,0.18431372940540303,0.091,0.016772549375891677,18.062391868188442,23.0,75.0,23.0,75.0,0.180392161011696,0.180392161011696,0.067,0.012086274787783633,31.894356867634123,54.0,76.0,54.0,76.0,0.15686275064945202,0.15686275064945202,0.083,0.013019608303904518,6.5,0.274,0.167,0.976,0.851,0.384,0.267,0.384,0.284,0.242,0.142,0.242,0.117,0.175,0.075,1.218,1.127,0.726,0.659
42.0,71.0,42.0,71.0,0.176470592617989,0.176470592617989,0.091,0.016058823928236998,16.62077013859466,40.0,113.0,40.0,119.131713867187,0.180392161011696,0.137254908680916,0.124,0.022368627965450305,39.21584451274077,55.0,77.0,55.0,77.0,0.172549024224281,0.172549024224281,0.1,0.017254902422428102,5.5901699437494745,87.0,111.0,87.0,111.0,0.180392161011696,0.180392161011696,0.092,0.01659607881307603,43.603325561245896,64.0,80.0,64.0,80.0,0.18431372940540303,0.18431372940540303,0.108,0.019905882775783527,10.307764064044152,100.0,104.0,100.0,104.0,0.176470592617989,0.176470592617989,0.117,0.020647059336304716,50.77647092896473,80.0,114.0,70.0,114.0,0.18431372940540303,0.176470592617989,0.083,0.015298039540648452,35.33058165385903,56.0,75.0,56.0,75.0,0.18823531270027202,0.18823531270027202,0.075,0.014117648452520401,7.762087348130012,42.0,49.0,42.0,49.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,35.58440669731617,61.0,81.0,61.0,81.0,0.172549024224281,0.172549024224281,0.092,0.015874510228633853,7.158910531638177,0.117,0.026,0.383,0.259,0.567,0.467,0.243,0.151,0.775,0.667,0.284,0.167,0.317,0.234,1.269,1.194,0.726,0.651
34.0,90.0,34.0,90.0,0.176470592617989,0.176470592617989,0.117,0.020647059336304716,21.360009363293827,37.0,105.0,37.0,105.0,0.180392161011696,0.180392161011696,0.109,0.019662745550274863,28.20017730440715,13.0,69.0,13.0,69.0,0.172549024224281,0.172549024224281,0.108,0.018635294616222348,43.165379646193315,81.0,72.0,81.0,72.0,0.18431372940540303,0.18431372940540303,0.092,0.01695686310529708,28.96981187374195,36.0,81.0,36.0,81.0,0.18431372940540303,0.18431372940540303,0.099,0.0182470592111349,18.062391868188442,73.0,108.0,73.0,108.0,0.176470592617989,0.176470592617989,0.142,0.025058824151754436,31.80015723231569,73.0,103.0,73.0,103.0,0.18431372940540303,0.18431372940540303,0.091,0.016772549375891677,27.95084971874737,28.0,91.0,28.0,91.0,0.18431372940540303,0.18431372940540303,0.083,0.015298039540648452,27.35415873317986,30.0,65.0,30.0,65.0,0.180392161011696,0.180392161011696,0.067,0.012086274787783633,29.702693480558292,40.0,78.0,40.0,78.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,14.705441169852742,0.191,0.074,0.944,0.835,0.342,0.234,1.287,1.195,0.249,0.15,0.301,0.159,0.225,0.134,1.41,1.327,0.835,0.768
