xCoordPress0,yCoordPress0,xCoordRelease0,yCoordRelease0,pressPressure0,releasePressure0,holdTime0,HPP0,offSet0,xCoordPress1,yCoordPress1,xCoordRelease1,yCoordRelease1,pressPressure1,releasePressure1,holdTime1,HPP1,offSet1,xCoordPress2,yCoordPress2,xCoordRelease2,yCoordRelease2,pressPressure2,releasePressure2,holdTime2,HPP2,offSet2,xCoordPress3,yCoordPress3,xCoordRelease3,yCoordRelease3,pressPressure3,releasePressure3,holdTime3,HPP3,offSet3,xCoordPress4,yCoordPress4,xCoordRelease4,yCoordRelease4,pressPressure4,releasePressure4,holdTime4,HPP4,offSet4,xCoordPress5,yCoordPress5,xCoordRelease5,yCoordRelease5,pressPressure5,releasePressure5,holdTime5,HPP5,offSet5,PPTime0,UDTime0,PPTime1,UDTime1,PPTime2,UDTime2,PPTime3,UDTime3,PPTime4,UDTime4,Tri0,Tri1,Tri2,Tri3,state
84.0,139.0,84.0,139.0,0.18823531270027202,0.18823531270027202,0.108,0.02032941377162938,44.99444410146657,107.0,62.0,107.0,62.0,0.176470592617989,0.176470592617989,0.1,0.0176470592617989,68.63308240200203,188.0,106.0,188.0,106.0,0.18431372940540303,0.18431372940540303,0.1,0.018431372940540303,64.20669746996803,119.0,155.0,119.0,155.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,28.78367592924851,168.0,143.0,168.0,143.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,43.36473221409305,189.0,108.0,189.0,108.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,64.5174395028197,0.275,0.167,0.276,0.176,0.284,0.184,0.367,0.284,0.309,0.226,0.651,0.643,0.734,0.734,6
94.0,130.0,91.0,129.0,0.18823531270027202,0.176470592617989,0.108,0.02032941377162938,36.53080891521566,150.0,72.0,150.0,72.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,59.88739433303139,181.0,91.0,181.0,91.0,0.18431372940540303,0.18431372940540303,0.083,0.015298039540648452,64.76495966184183,149.0,148.0,149.0,148.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,29.706901555025897,133.0,165.0,133.0,165.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,37.90118731649445,161.0,117.0,161.0,117.0,0.18431372940540303,0.18431372940540303,0.057,0.010505882576107973,35.106979363083916,0.284,0.176,0.209,0.134,0.25,0.167,0.158,0.092,0.243,0.185,0.576,0.525,0.466,0.458,6
72.0,116.0,72.0,116.0,0.18431372940540303,0.18431372940540303,0.091,0.016772549375891677,56.67892024377317,131.0,124.0,131.0,124.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,4.949747468305833,138.0,77.0,140.959289550781,75.027099609375,0.18823531270027202,0.176470592617989,0.1,0.018823531270027203,54.171558502744,145.0,151.0,145.0,151.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,29.300170647967224,135.0,169.0,135.0,169.0,0.180392161011696,0.180392161011696,0.067,0.012086274787783633,42.172265767919086,163.0,116.0,163.0,116.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,37.31621631409058,0.267,0.176,0.2,0.109,0.242,0.142,0.158,0.083,0.243,0.176,0.567,0.517,0.467,0.467,6
85.0,105.0,85.0,105.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,48.088460154178364,139.0,110.0,139.0,110.0,0.180392161011696,0.180392161011696,0.074,0.013349019914865503,20.940391591371924,153.0,55.0,153.0,55.0,0.18823531270027202,0.18823531270027202,0.091,0.017129413455724753,76.85375722760729,143.0,134.0,143.0,134.0,0.176470592617989,0.176470592617989,0.074,0.013058823853731185,16.80773631397161,157.0,143.0,157.0,143.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,33.324165405903265,154.0,130.0,154.0,130.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,26.61766330841233,0.267,0.192,0.2,0.126,0.234,0.143,0.158,0.084,0.251,0.176,0.558,0.508,0.467,0.475,6
98.0,110.0,98.0,110.0,0.18431372940540303,0.18431372940540303,0.091,0.016772549375891677,34.30014577228499,129.0,101.0,129.0,101.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,26.542418879973994,156.0,75.0,159.948547363281,72.03857421875,0.18823531270027202,0.12941177189350098,0.099,0.018635295957326933,64.25634580083272,139.0,131.0,139.0,131.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,12.020815280171307,141.0,152.0,141.0,152.0,0.180392161011696,0.180392161011696,0.074,0.013349019914865503,27.97320146139873,163.0,120.0,163.0,120.0,0.18823531270027202,0.18823531270027202,0.074,0.01392941313982013,36.28360511305347,0.258,0.167,0.176,0.101,0.225,0.126,0.159,0.084,0.259,0.185,0.533,0.476,0.458,0.492,6
109.0,146.0,109.0,146.0,0.18431372940540303,0.18431372940540303,0.083,0.015298039540648452,26.16295090390226,137.0,114.0,137.0,114.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,16.507574019219177,172.0,76.0,172.0,76.0,0.18431372940540303,0.18431372940540303,0.092,0.01695686310529708,68.06247130394253,142.0,128.0,142.0,128.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,14.508618128546908,146.0,136.0,146.0,136.0,0.180392161011696,0.180392161011696,0.074,0.013349019914865503,20.359273071502333,162.0,133.0,161.0,136.0,0.18431372940540303,0.14117647707462302,0.066,0.0121647061407566,34.56153931757091,0.242,0.159,0.15,0.075,0.218,0.126,0.176,0.101,0.242,0.168,0.484,0.443,0.468,0.484,6
107.0,127.0,107.0,127.0,0.18431372940540303,0.18431372940540303,0.1,0.018431372940540303,20.506096654409877,129.0,91.0,129.0,91.0,0.176470592617989,0.176470592617989,0.067,0.011823529705405265,36.53080891521566,148.0,80.0,148.0,80.0,0.18823531270027202,0.18823531270027202,0.075,0.014117648452520401,51.73490117899134,149.0,130.0,149.0,130.0,0.180392161011696,0.180392161011696,0.074,0.013349019914865503,21.644860821913362,156.0,147.0,156.0,147.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,34.532593299664015,145.0,161.0,145.0,161.0,0.18823531270027202,0.18823531270027202,0.083,0.015623530954122578,37.795502377928514,0.3,0.2,0.301,0.234,0.234,0.159,0.158,0.084,0.242,0.167,0.676,0.609,0.467,0.483,6
106.0,129.0,106.0,129.0,0.18823531270027202,0.18823531270027202,0.1,0.018823531270027203,21.552262062252307,107.0,124.0,107.0,124.0,0.176470592617989,0.176470592617989,0.1,0.0176470592617989,20.796634343085422,135.0,89.0,135.0,89.0,0.18823531270027202,0.18823531270027202,0.091,0.017129413455724753,39.223717314910374,150.0,133.0,150.0,133.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,23.16246964380094,144.0,129.0,144.0,129.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,16.56804152578089,151.0,114.0,151.0,114.0,0.18431372940540303,0.18431372940540303,0.074,0.013639215975999824,27.101660465735304,0.251,0.151,0.167,0.067,0.242,0.151,0.175,0.092,0.293,0.21,0.509,0.492,0.5,0.542,6
101.0,133.0,101.0,133.0,0.18431372940540303,0.18431372940540303,0.1,0.018431372940540303,27.064737205448715,131.0,108.0,131.0,108.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,19.81161275615895,145.0,75.0,145.0,75.0,0.18431372940540303,0.18431372940540303,0.083,0.015298039540648452,55.339859052946636,163.0,108.0,163.0,108.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,40.50308630215727,151.0,140.0,151.0,140.0,0.180392161011696,0.180392161011696,0.055,0.00992156885564328,26.61766330841233,166.0,113.0,166.0,113.0,0.19215688109397897,0.19215688109397897,0.058,0.011145099103450781,41.140004861448425,0.284,0.184,0.209,0.151,0.234,0.151,0.236,0.145,0.281,0.226,0.576,0.534,0.525,0.575,6
102.0,144.0,102.0,144.0,0.18823531270027202,0.18823531270027202,0.1,0.018823531270027203,30.37268509697488,108.0,122.0,108.0,122.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,20.26079958935481,131.0,80.0,131.0,80.0,0.18431372940540303,0.18431372940540303,0.091,0.016772549375891677,47.62877281643944,134.0,131.0,134.0,131.0,0.180392161011696,0.180392161011696,0.092,0.01659607881307603,7.3824115301167,158.0,142.0,158.0,142.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,33.771289581536564,163.0,152.0,163.0,152.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,43.1335136523794,0.276,0.176,0.142,0.067,0.25,0.159,0.176,0.084,0.275,0.184,0.509,0.484,0.517,0.509,6
