xCoordPress0,yCoordPress0,xCoordRelease0,yCoordRelease0,pressPressure0,releasePressure0,holdTime0,HPP0,offSet0,xCoordPress1,yCoordPress1,xCoordRelease1,yCoordRelease1,pressPressure1,releasePressure1,holdTime1,HPP1,offSet1,xCoordPress2,yCoordPress2,xCoordRelease2,yCoordRelease2,pressPressure2,releasePressure2,holdTime2,HPP2,offSet2,xCoordPress3,yCoordPress3,xCoordRelease3,yCoordRelease3,pressPressure3,releasePressure3,holdTime3,HPP3,offSet3,xCoordPress4,yCoordPress4,xCoordRelease4,yCoordRelease4,pressPressure4,releasePressure4,holdTime4,HPP4,offSet4,xCoordPress5,yCoordPress5,xCoordRelease5,yCoordRelease5,pressPressure5,releasePressure5,holdTime5,HPP5,offSet5,PPTime0,UDTime0,PPTime1,UDTime1,PPTime2,UDTime2,PPTime3,UDTime3,PPTime4,UDTime4,Tri0,Tri1,Tri2,Tri3,state
134.0,121.0,134.0,121.0,0.19215688109397897,0.19215688109397897,0.083,0.015949021130800253,9.192388155425117,150.0,137.0,150.0,133.0,0.18431372940540303,0.0980392247438431,0.091,0.016772549375891677,23.16246964380094,149.0,122.0,149.0,122.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,22.192341021172147,123.0,114.0,123.0,114.0,0.18823531270027202,0.18823531270027202,0.1,0.018823531270027203,14.230249470757707,136.0,174.0,136.0,174.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,47.270498199193966,131.0,157.0,131.0,157.0,0.19607844948768602,0.19607844948768602,0.1,0.019607844948768605,29.706901555025897,0.5,0.417,0.317,0.226,0.317,0.242,0.775,0.675,0.334,0.259,0.892,0.734,1.167,1.209,5
125.0,126.0,125.0,126.0,0.20000001788139302,0.20000001788139302,0.075,0.015000001341104475,2.9154759474226504,152.0,154.0,152.0,154.0,0.180392161011696,0.180392161011696,0.1,0.0180392161011696,36.09016486523718,114.0,161.0,114.0,161.0,0.18431372940540303,0.18431372940540303,0.067,0.012349019870162004,36.1178626167164,63.0,170.0,63.0,170.0,0.18431372940540303,0.18431372940540303,0.083,0.015298039540648452,77.24312267121262,96.0,163.0,78.62847900390621,158.525634765625,0.180392161011696,0.10196079313755,0.092,0.01659607881307603,57.88795709887847,122.0,109.0,122.0,109.0,0.20000001788139302,0.20000001788139302,0.091,0.018200001627206763,19.300259065618782,0.467,0.392,0.317,0.217,0.226,0.159,0.241,0.158,0.293,0.201,0.851,0.626,0.559,0.625,5
119.0,145.0,119.0,145.0,0.19215688109397897,0.19215688109397897,0.075,0.014411766082048421,19.45507645834372,145.0,121.0,145.0,121.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,18.66815470259447,130.0,59.0,130.0,59.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,68.54560525664647,134.0,101.0,134.0,101.0,0.18431372940540303,0.18431372940540303,0.108,0.019905882775783527,27.285527299284507,73.0,138.0,73.0,138.0,0.180392161011696,0.180392161011696,0.092,0.01659607881307603,55.502252206554644,88.0,119.0,88.0,119.0,0.19607844948768602,0.19607844948768602,0.074,0.014509805262088765,40.40420770167385,0.526,0.451,0.317,0.242,0.242,0.167,0.258,0.15,0.768,0.676,0.918,0.667,0.592,1.1,5
148.0,139.0,148.0,139.0,0.19215688109397897,0.19215688109397897,0.075,0.014411766082048421,23.50531854708632,140.0,129.0,140.0,129.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,12.589678312014172,130.0,101.0,130.0,101.0,0.18431372940540303,0.18431372940540303,0.074,0.013639215975999824,26.61766330841233,134.0,110.0,134.0,110.0,0.18823531270027202,0.18823531270027202,0.116,0.021835296273231556,18.66815470259447,173.0,134.0,173.0,134.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,45.96194077712559,170.0,104.0,170.0,104.0,0.203921586275101,0.203921586275101,0.1,0.020392158627510103,48.56439024635232,0.451,0.376,0.292,0.209,0.25,0.176,0.692,0.576,0.409,0.318,0.817,0.658,1.033,1.201,5
133.0,105.0,133.0,105.0,0.19607844948768602,0.19607844948768602,0.091,0.017843138903379428,23.16246964380094,167.0,155.0,167.0,155.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,48.130032204435516,131.0,172.0,131.0,172.0,0.172549024224281,0.172549024224281,0.049,0.00845490218698977,44.637428241331286,104.0,138.0,104.0,138.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,25.739075352467502,201.0,100.0,201.0,100.0,0.180392161011696,0.180392161011696,0.107,0.019301961228251473,78.47611101475404,126.0,149.0,126.0,149.0,0.18431372940540303,0.18431372940540303,0.05,0.009215686470270152,21.552262062252307,0.534,0.443,1.294,1.211,0.241,0.192,0.734,0.668,0.658,0.551,1.877,1.601,1.082,1.442,5
151.0,115.0,151.0,115.0,0.19215688109397897,0.19215688109397897,0.074,0.014219609200954443,26.61766330841233,164.0,148.0,164.0,148.0,0.176470592617989,0.176470592617989,0.125,0.022058824077248625,41.862871377868956,156.0,146.0,156.0,146.0,0.180392161011696,0.180392161011696,0.099,0.017858823940157906,33.97793401606401,153.0,137.0,153.0,137.0,0.180392161011696,0.180392161011696,0.067,0.012086274787783633,27.212129648375555,68.0,209.0,68.0,209.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,100.90837428082963,188.0,124.0,188.0,124.0,0.19215688109397897,0.19215688109397897,0.133,0.025556865185499204,60.60115510450275,0.533,0.459,1.036,0.911,0.282,0.183,0.259,0.192,0.3,0.225,1.668,1.385,0.616,0.692,5
146.0,146.0,146.0,146.0,0.19215688109397897,0.19215688109397897,0.083,0.015949021130800253,26.16295090390226,143.0,187.0,143.0,187.0,0.176470592617989,0.176470592617989,0.125,0.022058824077248625,61.48577071160449,131.0,187.0,131.0,187.0,0.180392161011696,0.180392161011696,0.116,0.020925490677356738,59.602852280742404,125.0,153.0,127.0,153.0,0.18431372940540303,0.12941177189350098,0.1,0.018431372940540303,25.5049014897137,157.0,139.0,157.0,139.0,0.180392161011696,0.180392161011696,0.099,0.017858823940157906,31.662280397975127,102.0,30.0,102.0,30.0,0.19607844948768602,0.19607844948768602,0.091,0.017843138903379428,100.77946219344496,0.5,0.417,0.409,0.284,0.4,0.284,0.276,0.176,0.35,0.251,1.025,0.909,0.775,0.717,5
179.0,133.0,179.0,133.0,0.19607844948768602,0.19607844948768602,0.116,0.02274510014057158,51.79285665031424,157.0,151.0,158.96911621093702,142.13903808593798,0.176470592617989,0.0941176563501358,0.108,0.01905882400274281,34.707444607446995,125.0,176.0,125.0,176.0,0.18431372940540303,0.18431372940540303,0.116,0.02138039261102675,48.56439024635232,117.0,139.0,117.0,139.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,15.572411502397436,149.0,146.0,149.0,146.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,28.36370920736567,165.0,111.0,165.0,111.0,0.19215688109397897,0.19215688109397897,0.117,0.02248235508799554,40.96950085124299,0.433,0.317,0.351,0.243,0.667,0.551,0.267,0.184,0.342,0.276,0.9,1.101,1.0,0.726,5
145.0,98.0,145.0,98.0,0.19215688109397897,0.19215688109397897,0.075,0.014411766082048421,34.30014577228499,148.0,182.0,148.0,182.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,58.22800013739094,155.0,149.0,155.0,149.0,0.180392161011696,0.180392161011696,0.109,0.019662745550274863,34.90701935141412,110.0,129.0,110.0,129.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,17.564168070250297,172.0,107.0,172.0,107.0,0.176470592617989,0.176470592617989,0.092,0.01623529452085499,48.99489769353539,126.0,129.0,126.0,129.0,0.19215688109397897,0.19215688109397897,0.066,0.012682354152202611,2.1213203435596424,0.384,0.309,0.4,0.325,0.284,0.175,0.442,0.367,0.393,0.301,0.893,0.759,0.818,0.901,5
127.0,133.0,127.0,133.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,5.522680508593631,137.0,101.0,137.0,101.0,0.180392161011696,0.180392161011696,0.117,0.021105882838368433,28.151376520518493,143.0,177.0,143.0,177.0,0.180392161011696,0.180392161011696,0.108,0.019482353389263168,51.870029882389694,148.0,136.0,148.0,136.0,0.18431372940540303,0.18431372940540303,0.066,0.0121647061407566,22.192341021172147,183.0,179.0,183.0,179.0,0.176470592617989,0.176470592617989,0.1,0.0176470592617989,75.71327492586752,130.0,158.0,130.0,158.0,0.19215688109397897,0.19215688109397897,0.067,0.012874511033296591,30.602287496198713,0.391,0.325,0.318,0.201,0.258,0.15,1.995,1.929,0.4,0.3,0.817,0.642,2.353,2.462,5
51.0,148.0,51.0,148.0,0.172549024224281,0.172549024224281,0.107,0.018462745591998068,79.19911615668448,135.0,161.0,135.0,161.0,0.180392161011696,0.180392161011696,0.08,0.01443137288093568,34.32928778754374,174.0,201.0,174.0,201.0,0.18431372940540303,0.18431372940540303,0.117,0.021564706340432154,86.97413408594535,104.0,140.0,104.0,140.0,0.18431372940540303,0.18431372940540303,0.133,0.024513726010918602,26.61766330841233,154.0,180.0,154.0,180.0,0.180392161011696,0.180392161011696,0.108,0.019482353389263168,58.80901291468851,53.0,112.0,53.0,112.0,0.176470592617989,0.176470592617989,0.092,0.01623529452085499,76.095334942426,0.268,0.161,0.297,0.217,0.259,0.142,0.609,0.476,0.258,0.15,0.682,0.689,0.976,0.959,6
75.0,141.0,75.0,141.0,0.180392161011696,0.180392161011696,0.108,0.019482353389263168,54.207932998777956,163.0,47.0,163.0,47.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,87.98011138888153,173.0,162.0,173.0,162.0,0.18431372940540303,0.18431372940540303,0.091,0.016772549375891677,57.10078808562978,105.0,177.0,100.0,172.0,0.18431372940540303,0.109803929924965,0.158,0.029121569246053677,52.31156659860226,158.0,125.0,158.0,125.0,0.18431372940540303,0.18431372940540303,0.083,0.015298039540648452,30.602287496198713,127.0,108.0,127.0,108.0,0.18431372940540303,0.18431372940540303,0.099,0.0182470592111349,19.50640920313116,0.15,0.042,0.284,0.193,0.216,0.125,0.259,0.101,0.234,0.151,0.525,0.658,0.558,0.592,6
94.0,122.0,90.0491943359375,121.01226806640601,0.18431372940540303,0.176470592617989,0.133,0.024513726010918602,38.008597850085856,178.0,91.0,178.0,91.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,62.30971031869752,196.0,126.0,196.0,126.0,0.180392161011696,0.180392161011696,0.125,0.022549020126462,68.51642138932827,133.0,148.0,133.0,148.0,0.18431372940540303,0.18431372940540303,0.125,0.02303921617567538,21.224985276791124,148.0,134.0,148.0,134.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,21.50581316760657,63.0,123.0,63.0,123.0,0.18431372940540303,0.18431372940540303,0.099,0.0182470592111349,64.65678618675692,0.208,0.075,1.761,1.678,0.283,0.158,0.242,0.117,0.234,0.151,2.094,2.169,0.608,0.575,6
61.0,93.0,61.0,93.0,0.180392161011696,0.180392161011696,0.092,0.01659607881307603,74.91662031885849,161.0,114.0,161.0,114.0,0.180392161011696,0.180392161011696,0.092,0.01659607881307603,36.1178626167164,188.0,176.0,188.0,176.0,0.18431372940540303,0.18431372940540303,0.108,0.019905882775783527,77.54031209635411,153.0,114.0,153.0,114.0,0.18823531270027202,0.18823531270027202,0.1,0.018823531270027203,28.853076092507017,150.0,159.0,150.0,159.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,38.71046370169182,77.0,158.0,77.0,158.0,0.18431372940540303,0.18431372940540303,0.117,0.021564706340432154,58.99576255969576,0.292,0.2,0.543,0.451,1.702,1.594,0.458,0.358,0.125,0.042,0.943,2.345,2.243,0.7,6
115.0,148.0,115.0,148.0,0.180392161011696,0.180392161011696,0.141,0.025435294702649134,24.01041440708594,166.0,113.0,166.0,113.0,0.180392161011696,0.180392161011696,0.067,0.012086274787783633,41.140004861448425,185.0,143.0,185.0,143.0,0.176470592617989,0.176470592617989,0.15,0.02647058889269835,59.552497848536966,115.0,165.0,115.0,165.0,0.18431372940540303,0.18431372940540303,0.125,0.02303921617567538,39.528470752104745,161.0,143.0,161.0,143.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,36.9120576505835,46.0,145.0,46.0,145.0,0.180392161011696,0.180392161011696,0.141,0.025435294702649134,83.357663115037,0.191,0.05,0.326,0.259,0.383,0.233,0.276,0.151,0.192,0.126,0.667,0.834,0.725,0.609,6
85.0,168.0,85.0,168.0,0.18431372940540303,0.18431372940540303,0.141,0.025988235846161823,58.706899083497845,174.0,105.0,174.0,105.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,51.657526073167695,130.0,159.0,130.0,159.0,0.18823531270027202,0.18823531270027202,0.091,0.017129413455724753,31.599050618649922,125.0,147.0,125.0,147.0,0.18823531270027202,0.18823531270027202,0.108,0.02032941377162938,19.6596032513375,178.0,145.0,178.0,145.0,0.18431372940540303,0.18431372940540303,0.083,0.015298039540648452,53.44623466625128,65.0,109.0,65.0,109.0,0.18823531270027202,0.18823531270027202,0.116,0.021835296273231556,65.18051856191389,0.234,0.093,0.334,0.268,0.225,0.134,0.225,0.117,0.167,0.084,0.659,0.667,0.533,0.508,6
74.0,135.0,74.0,135.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,54.023143188822324,139.0,122.0,139.0,122.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,12.747548783981962,116.0,148.0,116.0,148.0,0.18823531270027202,0.18823531270027202,0.091,0.017129413455724753,23.50531854708632,167.0,169.0,167.0,169.0,0.19215688109397897,0.19215688109397897,0.109,0.020945100039243707,57.29310604252487,176.0,93.0,176.0,93.0,0.18431372940540303,0.18431372940540303,0.083,0.015298039540648452,59.51890455981192,70.0,125.0,70.0,125.0,0.18431372940540303,0.18431372940540303,0.108,0.019905882775783527,57.554322166106694,0.275,0.2,0.267,0.192,0.2,0.109,0.217,0.108,0.167,0.084,0.633,0.576,0.5,0.492,6
76.0,110.0,73.0,109.0,0.18823531270027202,0.180392161011696,0.125,0.023529414087534003,57.554322166106694,144.0,96.0,144.0,96.0,0.18431372940540303,0.18431372940540303,0.083,0.015298039540648452,35.55980877338909,146.0,122.0,146.0,122.0,0.18823531270027202,0.18823531270027202,0.1,0.018823531270027203,19.300259065618782,126.0,122.0,126.0,122.0,0.19215688109397897,0.19215688109397897,0.108,0.02075294315814973,5.70087712549569,170.0,119.0,170.0,119.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,43.34166586553867,82.0,120.0,82.0,120.0,0.18431372940540303,0.18431372940540303,0.142,0.02617254957556723,46.11398920067532,0.217,0.092,0.275,0.192,0.192,0.092,0.209,0.101,0.133,0.067,0.592,0.575,0.467,0.484,6
127.0,155.0,121.0,153.0,0.18823531270027202,0.121568635106087,0.124,0.02334117877483373,26.315394733881533,172.0,71.0,172.0,71.0,0.180392161011696,0.180392161011696,0.067,0.012086274787783633,71.9200945494373,160.0,149.0,160.0,149.0,0.18431372940540303,0.18431372940540303,0.074,0.013639215975999824,38.96793553679743,133.0,169.0,130.045166015625,164.0751953125,0.18823531270027202,0.176470592617989,0.125,0.023529414087534003,36.663643875024405,179.0,143.0,179.0,143.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,53.781967238099426,70.0,122.0,70.0,122.0,0.18431372940540303,0.18431372940540303,0.116,0.02138039261102675,57.76244454660831,0.358,0.234,0.368,0.301,0.183,0.109,0.234,0.109,0.167,0.101,0.8,0.676,0.483,0.517,6
73.0,127.0,73.0,127.0,0.18431372940540303,0.18431372940540303,0.116,0.02138039261102675,54.502293529722216,169.0,102.0,169.0,102.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,48.708315511830214,130.0,188.0,130.0,188.0,0.18431372940540303,0.18431372940540303,0.1,0.018431372940540303,60.55163086160438,123.0,147.0,107.0,136.0,0.18823531270027202,0.152941182255745,0.117,0.022023531585931826,22.192341021172147,157.0,126.0,157.0,126.0,0.18431372940540303,0.18431372940540303,0.083,0.015298039540648452,29.53811097548386,68.0,133.0,68.0,133.0,0.18431372940540303,0.18431372940540303,0.116,0.02138039261102675,59.75366097570926,0.192,0.076,0.283,0.192,0.175,0.075,0.267,0.15,0.209,0.126,0.575,0.575,0.525,0.592,6
149.0,131.0,149.0,131.0,0.180392161011696,0.180392161011696,0.049,0.008839215889573104,21.783020910791965,157.0,136.0,157.0,136.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,30.700162866017504,163.0,129.0,163.0,129.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,35.531676008879735,150.0,124.0,150.0,124.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,22.7705950734714,109.0,85.0,109.0,85.0,0.176470592617989,0.176470592617989,0.033,0.005823529556393638,46.351914739307155,170.0,110.0,170.0,110.0,0.180392161011696,0.180392161011696,0.041,0.007396078601479537,45.96194077712559,0.374,0.325,0.209,0.159,0.175,0.134,0.167,0.109,0.175,0.142,0.624,0.442,0.375,0.383,7
171.0,153.0,171.0,153.0,0.180392161011696,0.180392161011696,0.033,0.005952941313385968,50.42320894191484,146.0,87.0,146.0,87.0,0.172549024224281,0.172549024224281,0.05,0.008627451211214051,44.52527372178637,151.0,135.0,151.0,135.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,24.66779276708802,101.0,164.0,101.0,164.0,0.176470592617989,0.176470592617989,0.042,0.0074117648899555385,45.10543204537564,152.0,100.0,147.220397949219,97.1322021484375,0.176470592617989,0.133333340287209,0.041,0.007235294297337549,36.20907678509527,140.0,85.0,140.0,85.0,0.180392161011696,0.180392161011696,0.016,0.002886274576187136,44.30011286667337,0.375,0.342,0.242,0.192,0.183,0.142,0.159,0.117,0.184,0.143,0.658,0.467,0.383,0.359,7
173.0,153.0,173.0,153.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,52.15841255253078,178.0,104.0,178.0,104.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,55.70008976653449,201.0,96.0,201.0,96.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,79.96561761157103,130.0,143.0,130.0,143.0,0.176470592617989,0.176470592617989,0.033,0.005823529556393638,15.700318468107582,164.0,126.0,164.0,126.0,0.172549024224281,0.172549024224281,0.025,0.0043137256056070255,36.53080891521566,213.0,169.0,213.0,169.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,95.03946548671242,0.408,0.35,0.226,0.176,0.2,0.159,0.2,0.167,0.217,0.192,0.675,0.459,0.425,0.475,7
172.0,133.0,172.0,133.0,0.176470592617989,0.176470592617989,0.049,0.008647059038281462,44.83859944289072,151.0,119.0,151.0,119.0,0.172549024224281,0.172549024224281,0.042,0.007247059017419803,24.9899979991996,188.0,115.0,188.0,115.0,0.176470592617989,0.176470592617989,0.042,0.0074117648899555385,61.77782773778955,176.0,134.0,176.0,134.0,0.176470592617989,0.176470592617989,0.042,0.0074117648899555385,48.93362851863736,151.0,85.0,143.0,83.0,0.172549024224281,0.12941177189350098,0.041,0.007074509993195521,47.12218161333365,151.0,158.0,161.69396972656202,158.97216796875,0.180392161011696,0.14117647707462302,0.058,0.010462745338678369,46.47284069555307,0.433,0.384,0.267,0.225,0.192,0.15,0.167,0.125,0.192,0.151,0.742,0.501,0.4,0.417,7
178.0,127.0,178.0,127.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,50.502475186865844,122.0,125.0,122.0,125.0,0.172549024224281,0.172549024224281,0.049,0.00845490218698977,6.041522986797286,183.0,145.0,183.0,145.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,58.1936422644261,134.0,159.0,134.0,159.0,0.172549024224281,0.172549024224281,0.033,0.005694117799401274,32.16364407215078,119.0,115.0,113.623901367188,113.2080078125,0.172549024224281,0.10196079313755,0.025,0.0043137256056070255,19.920018924566516,145.0,150.0,145.0,150.0,0.180392161011696,0.180392161011696,0.041,0.007396078601479537,28.50438562747845,0.359,0.318,0.225,0.176,0.292,0.251,0.225,0.192,0.209,0.184,0.625,0.55,0.542,0.475,7
116.0,119.0,119.0,122.0,0.180392161011696,0.172549024224281,0.058,0.010462745338678369,10.124228365658293,136.0,132.0,136.0,132.0,0.172549024224281,0.172549024224281,0.042,0.007247059017419803,9.617692030835672,177.0,116.0,177.0,116.0,0.172549024224281,0.172549024224281,0.025,0.0043137256056070255,50.81830378908765,136.0,146.0,136.0,146.0,0.176470592617989,0.176470592617989,0.025,0.004411764815449725,20.359273071502333,122.0,150.0,122.0,150.0,0.172549024224281,0.172549024224281,0.025,0.0043137256056070255,23.16246964380094,167.0,159.0,167.0,159.0,0.180392161011696,0.180392161011696,0.041,0.007396078601479537,50.52227231627651,0.367,0.309,0.217,0.175,0.25,0.225,0.209,0.184,0.209,0.184,0.609,0.492,0.484,0.459,7
174.0,160.0,174.0,160.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,56.73182528352142,136.0,90.0,136.0,90.0,0.172549024224281,0.172549024224281,0.041,0.007074509993195521,38.451267859460756,164.0,112.0,164.0,112.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,39.654760117796705,128.0,110.0,130.923583984375,109.025512695313,0.176470592617989,0.160784319043159,0.059,0.01041176496446135,18.789028938960904,115.0,93.0,109.14752197265601,91.0491943359375,0.176470592617989,0.149019613862038,0.059,0.01041176496446135,40.81022768012199,144.0,95.0,147.0,95.0,0.180392161011696,0.172549024224281,0.058,0.010462745338678369,37.90118731649445,0.342,0.301,0.2,0.159,0.167,0.126,0.167,0.108,0.193,0.134,0.583,0.426,0.393,0.418,7
131.0,138.0,131.0,138.0,0.180392161011696,0.180392161011696,0.059,0.010643137499690064,11.067971810589327,143.0,143.0,140.0,138.0,0.172549024224281,0.14509804546833,0.041,0.007074509993195521,16.32482771731451,170.0,108.0,170.0,108.0,0.176470592617989,0.176470592617989,0.042,0.0074117648899555385,46.76002566295275,110.0,154.0,110.0,154.0,0.176470592617989,0.176470592617989,0.025,0.004411764815449725,31.756889016400834,161.0,92.0,156.0,89.0,0.172549024224281,0.172549024224281,0.024,0.004141176581382744,47.900939447989956,171.0,138.0,171.0,138.0,0.180392161011696,0.180392161011696,0.033,0.005952941313385968,44.749301670528894,0.368,0.309,0.208,0.167,0.209,0.167,0.167,0.142,0.2,0.176,0.618,0.442,0.4,0.4,7
138.0,124.0,144.838623046875,129.86169433593702,0.180392161011696,0.160784319043159,0.074,0.013349019914865503,17.49872707650536,125.0,58.0,125.0,58.0,0.172549024224281,0.172549024224281,0.058,0.010007843405008298,69.5449494931156,161.0,77.0,161.0,77.0,0.176470592617989,0.176470592617989,0.042,0.0074117648899555385,60.60115510450275,135.0,149.0,135.0,149.0,0.172549024224281,0.172549024224281,0.033,0.005694117799401274,22.7705950734714,153.0,154.0,146.0,150.0,0.172549024224281,0.0941176563501358,0.033,0.005694117799401274,29.129023327259016,75.0,159.0,78.8204650878906,162.820495605469,0.180392161011696,0.11764706671237898,0.049,0.008839215889573104,60.14344959407661,0.333,0.259,0.242,0.184,0.317,0.275,0.192,0.159,0.209,0.176,0.617,0.592,0.542,0.45,7
94.0,137.0,94.0,137.0,0.180392161011696,0.180392161011696,0.05,0.0090196080505848,34.8209706929603,135.0,130.0,131.148498535156,123.259887695313,0.172549024224281,0.125490203499794,0.042,0.007247059017419803,5.59375490322856,166.0,144.0,166.0,144.0,0.172549024224281,0.172549024224281,0.041,0.007074509993195521,41.8867520822515,124.0,140.0,124.0,140.0,0.172549024224281,0.172549024224281,0.033,0.005694117799401274,12.98075498574717,135.0,100.0,135.0,100.0,0.172549024224281,0.172549024224281,0.016,0.002760784387588496,28.50438562747845,175.0,105.0,175.0,105.0,0.180392161011696,0.180392161011696,0.05,0.0090196080505848,52.55949010407159,0.35,0.3,0.201,0.159,0.175,0.134,0.175,0.142,0.175,0.159,0.592,0.409,0.366,0.4,7
