xCoordPress0,yCoordPress0,xCoordRelease0,yCoordRelease0,pressPressure0,releasePressure0,holdTime0,HPP0,offSet0,xCoordPress1,yCoordPress1,xCoordRelease1,yCoordRelease1,pressPressure1,releasePressure1,holdTime1,HPP1,offSet1,xCoordPress2,yCoordPress2,xCoordRelease2,yCoordRelease2,pressPressure2,releasePressure2,holdTime2,HPP2,offSet2,xCoordPress3,yCoordPress3,xCoordRelease3,yCoordRelease3,pressPressure3,releasePressure3,holdTime3,HPP3,offSet3,xCoordPress4,yCoordPress4,xCoordRelease4,yCoordRelease4,pressPressure4,releasePressure4,holdTime4,HPP4,offSet4,xCoordPress5,yCoordPress5,xCoordRelease5,yCoordRelease5,pressPressure5,releasePressure5,holdTime5,HPP5,offSet5,PPTime0,UDTime0,PPTime1,UDTime1,PPTime2,UDTime2,PPTime3,UDTime3,PPTime4,UDTime4,Tri0,Tri1,Tri2,Tri3
170.0,134.0,170.0,134.0,0.176470592617989,0.176470592617989,0.091,0.016058823928236998,42.99418565341132,180.0,139.0,180.0,139.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,53.744767187141115,142.0,135.0,142.0,135.0,0.18823531270027202,0.18823531270027202,0.067,0.012611765950918227,16.32482771731451,175.0,162.0,175.0,162.0,0.18431372940540303,0.18431372940540303,0.083,0.015298039540648452,58.706899083497845,138.0,184.0,138.0,184.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,57.467382052778426,139.0,180.0,139.0,180.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,53.744767187141115,0.283,0.192,0.242,0.167,0.251,0.184,0.234,0.151,0.25,0.192,0.592,0.576,0.543,0.542
157.0,166.0,157.0,166.0,0.176470592617989,0.176470592617989,0.067,0.011823529705405265,48.5025772511111,171.0,134.0,171.0,134.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,43.982951242498494,167.0,152.0,167.0,152.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,46.4811789867684,175.0,168.0,175.0,168.0,0.18431372940540303,0.18431372940540303,0.066,0.0121647061407566,62.42195126716242,140.0,182.0,140.0,182.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,55.915114235777075,205.0,177.0,205.0,177.0,0.18823531270027202,0.18823531270027202,0.075,0.014117648452520401,91.95923009682062,0.234,0.167,0.209,0.134,0.234,0.168,0.217,0.151,0.217,0.151,0.509,0.509,0.517,0.509
171.0,145.0,171.0,145.0,0.176470592617989,0.176470592617989,0.074,0.013058823853731185,46.88816481800072,161.0,153.0,161.0,153.0,0.18431372940540303,0.18431372940540303,0.066,0.0121647061407566,42.101068870041765,174.0,138.0,174.0,138.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,47.67074574621211,164.0,162.0,164.0,162.0,0.18823531270027202,0.18823531270027202,0.059,0.011105883449316048,50.224496015390734,157.0,174.0,157.0,174.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,55.06813960903346,171.0,188.0,171.0,188.0,0.19215688109397897,0.19215688109397897,0.057,0.010952942222356802,74.51509914104658,0.225,0.151,0.226,0.16,0.258,0.192,0.209,0.15,0.218,0.16,0.517,0.543,0.525,0.484
131.0,184.0,131.0,184.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,56.60830327787612,115.0,144.0,115.0,144.0,0.18431372940540303,0.18431372940540303,0.066,0.0121647061407566,20.700241544484452,164.0,152.0,164.0,152.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,43.96020928066653,148.0,168.0,148.0,168.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,45.39273069556402,127.0,190.0,127.0,190.0,0.19215688109397897,0.19215688109397897,0.066,0.012682354152202611,62.50199996800102,139.0,199.0,139.0,199.0,0.19215688109397897,0.19215688109397897,0.058,0.011145099103450781,72.41892017974308,0.251,0.168,0.192,0.126,0.242,0.176,0.226,0.151,0.225,0.159,0.509,0.509,0.534,0.509
132.0,174.0,132.0,174.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,46.71723450719231,162.0,156.0,162.0,156.0,0.18823531270027202,0.18823531270027202,0.083,0.015623530954122578,44.749301670528894,162.0,180.0,162.0,180.0,0.18823531270027202,0.18823531270027202,0.067,0.012611765950918227,62.821174774115775,103.0,169.0,103.0,169.0,0.18431372940540303,0.18431372940540303,0.091,0.016772549375891677,48.19232304008596,165.0,162.0,165.0,162.0,0.19215688109397897,0.19215688109397897,0.067,0.012874511033296591,50.95586325438909,191.0,179.0,191.0,179.0,0.18823531270027202,0.18823531270027202,0.083,0.015623530954122578,81.75879157619687,0.234,0.143,0.225,0.142,0.276,0.209,0.225,0.134,0.226,0.159,0.526,0.592,0.568,0.534
151.0,169.0,151.0,169.0,0.176470592617989,0.176470592617989,0.084,0.014823529779911077,47.69171835864168,161.0,141.0,161.0,141.0,0.18431372940540303,0.18431372940540303,0.083,0.015298039540648452,36.1178626167164,158.0,168.0,158.0,168.0,0.19215688109397897,0.19215688109397897,0.066,0.012682354152202611,50.70009861923347,155.0,161.0,155.0,161.0,0.18431372940540303,0.18431372940540303,0.083,0.015298039540648452,43.34166586553867,165.0,178.0,165.0,178.0,0.18823531270027202,0.18823531270027202,0.074,0.01392941313982013,62.90071541723512,172.0,185.0,172.0,185.0,0.19215688109397897,0.19215688109397897,0.057,0.010952942222356802,72.70832139445939,0.259,0.175,0.234,0.151,0.251,0.185,0.217,0.134,0.234,0.16,0.559,0.568,0.542,0.508
127.0,150.0,127.0,150.0,0.18431372940540303,0.18431372940540303,0.083,0.015298039540648452,22.5055548698538,140.0,130.0,140.0,130.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,12.747548783981962,128.0,174.0,128.0,174.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,46.502688094345686,139.0,179.0,139.0,179.0,0.18431372940540303,0.18431372940540303,0.1,0.018431372940540303,52.76836173314461,198.0,163.0,198.0,163.0,0.18431372940540303,0.18431372940540303,0.067,0.012349019870162004,78.9335163286167,105.0,214.0,105.0,214.0,0.19215688109397897,0.19215688109397897,0.067,0.012874511033296591,89.37840902589394,0.251,0.168,0.226,0.168,0.258,0.192,0.242,0.142,0.334,0.267,0.543,0.584,0.567,0.643
131.0,153.0,126.095458984375,152.01904296875,0.176470592617989,0.121568635106087,0.075,0.013235294446349175,24.559238660186143,136.0,140.0,136.0,140.0,0.18431372940540303,0.18431372940540303,0.1,0.018431372940540303,15.116216457830975,166.0,163.0,166.0,163.0,0.18823531270027202,0.18823531270027202,0.067,0.012611765950918227,52.36888389110465,164.0,158.0,159.09362792968798,158.0,0.180392161011696,0.152941182255745,0.083,0.014972549363970768,43.91363485023257,181.0,158.0,181.0,158.0,0.18431372940540303,0.18431372940540303,0.066,0.0121647061407566,61.58327695080865,129.0,189.0,129.0,189.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,61.518289963229634,0.234,0.159,0.259,0.159,0.251,0.184,0.242,0.159,0.275,0.209,0.56,0.593,0.559,0.575
121.0,172.0,121.0,172.0,0.180392161011696,0.180392161011696,0.099,0.017858823940157906,44.972213643537714,126.0,153.0,126.0,153.0,0.18431372940540303,0.18431372940540303,0.099,0.0182470592111349,25.544079548889602,144.0,144.0,144.0,144.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,23.33452377915607,96.0,175.0,96.0,175.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,56.99561386633186,150.0,173.0,150.0,173.0,0.18823531270027202,0.18823531270027202,0.049,0.00922353032231333,50.75923561284193,174.0,170.0,174.0,170.0,0.19607844948768602,0.19607844948768602,0.074,0.014509805262088765,62.99603162104737,0.284,0.185,0.258,0.159,0.251,0.193,0.234,0.168,0.217,0.168,0.6,0.575,0.534,0.525
143.0,151.0,143.0,151.0,0.180392161011696,0.180392161011696,0.084,0.015152941524982465,28.151376520518493,170.0,124.0,167.06591796875,123.02197265625,0.18823531270027202,0.172549024224281,0.075,0.014117648452520401,39.818520735974445,180.0,137.0,180.0,137.0,0.19215688109397897,0.19215688109397897,0.066,0.012682354152202611,53.352600686377045,146.0,169.0,146.0,169.0,0.18431372940540303,0.18431372940540303,0.067,0.012349019870162004,45.436769251345325,134.0,161.0,134.0,161.0,0.19215688109397897,0.19215688109397897,0.067,0.012874511033296591,34.12477106150311,153.0,181.0,153.0,181.0,0.19215688109397897,0.19215688109397897,0.058,0.011145099103450781,59.26634795564849,0.259,0.175,0.226,0.151,0.258,0.192,0.234,0.167,0.251,0.184,0.551,0.551,0.559,0.543
