xCoordPress0,yCoordPress0,xCoordRelease0,yCoordRelease0,pressPressure0,releasePressure0,holdTime0,HPP0,offSet0,xCoordPress1,yCoordPress1,xCoordRelease1,yCoordRelease1,pressPressure1,releasePressure1,holdTime1,HPP1,offSet1,xCoordPress2,yCoordPress2,xCoordRelease2,yCoordRelease2,pressPressure2,releasePressure2,holdTime2,HPP2,offSet2,xCoordPress3,yCoordPress3,xCoordRelease3,yCoordRelease3,pressPressure3,releasePressure3,holdTime3,HPP3,offSet3,xCoordPress4,yCoordPress4,xCoordRelease4,yCoordRelease4,pressPressure4,releasePressure4,holdTime4,HPP4,offSet4,xCoordPress5,yCoordPress5,xCoordRelease5,yCoordRelease5,pressPressure5,releasePressure5,holdTime5,HPP5,offSet5,xCoordPress6,yCoordPress6,xCoordRelease6,yCoordRelease6,pressPressure6,releasePressure6,holdTime6,HPP6,offSet6,xCoordPress7,yCoordPress7,xCoordRelease7,yCoordRelease7,pressPressure7,releasePressure7,holdTime7,HPP7,offSet7,PPTime0,UDTime0,PPTime1,UDTime1,PPTime2,UDTime2,PPTime3,UDTime3,PPTime4,UDTime4,PPTime5,UDTime5,PPTime6,UDTime6
36.0,102.0,36.0,102.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,26.537709019431198,50.0,86.0,50.0,86.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,5.315072906367325,32.0,63.0,32.0,63.0,0.180392161011696,0.180392161011696,0.067,0.012086274787783633,29.3981291921782,46.0,67.0,49.0,67.0,0.18431372940540303,0.121568635106087,0.066,0.0121647061407566,16.28649747490233,73.0,93.0,73.0,93.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,21.70829334609241,26.0,96.0,26.0,96.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,31.084562084739105,33.0,78.0,33.0,78.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,21.47673159491453,38.0,83.0,38.0,83.0,0.180392161011696,0.180392161011696,0.057,0.010282353177666672,16.00781059358212,0.276,0.218,0.308,0.25,0.309,0.242,0.209,0.143,0.225,0.159,0.159,0.101,0.451,0.393
48.0,74.0,48.0,74.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,10.404326023342406,42.0,92.0,42.0,92.0,0.18431372940540303,0.18431372940540303,0.049,0.009031372740864749,15.305227865013967,45.0,69.0,45.0,69.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,16.224980739587952,13.0,84.0,15.0,83.0,0.18431372940540303,0.176470592617989,0.075,0.013823529705405227,39.003204996512785,64.0,72.0,64.0,72.0,0.18431372940540303,0.18431372940540303,0.074,0.013639215975999824,14.5,31.0,93.0,31.0,93.0,0.18823531270027202,0.18823531270027202,0.067,0.012611765950918227,25.283393759541063,62.0,50.0,64.9451904296875,51.9635009765625,0.18823531270027202,0.125490203499794,0.058,0.010917648136615778,32.438787988309954,55.0,55.0,55.9761962890625,57.9287109375,0.176470592617989,0.172549024224281,0.058,0.010235294371843362,24.650630782311364,0.66,0.602,0.342,0.293,0.3,0.225,0.226,0.151,0.216,0.142,0.151,0.084,0.233,0.175
35.0,84.0,35.0,84.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,19.059118552545918,29.0,53.0,32.8924179077148,53.0,0.18431372940540303,0.176470592617989,0.057,0.010505882576107973,36.27368221979344,38.0,88.0,35.0,89.0,0.176470592617989,0.152941182255745,0.066,0.011647059112787276,20.081085628023203,38.0,77.0,43.8231811523437,74.08837890625,0.18431372940540303,0.176470592617989,0.058,0.010690196305513376,13.20314399235396,65.0,76.0,65.0,76.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,12.776932339180638,28.0,83.0,28.0,83.0,0.18431372940540303,0.18431372940540303,0.066,0.0121647061407566,26.004807247891687,33.0,72.0,33.0,72.0,0.18431372940540303,0.18431372940540303,0.05,0.009215686470270152,23.47871376374779,53.0,68.0,53.0,68.0,0.176470592617989,0.176470592617989,0.049,0.008647059038281462,14.534441853748634,0.268,0.193,0.25,0.193,0.234,0.168,0.192,0.134,0.208,0.142,0.15,0.084,0.243,0.193
11.0,68.0,11.0,68.0,0.180392161011696,0.180392161011696,0.05,0.0090196080505848,45.37895988230669,40.0,78.0,40.0,78.0,0.18431372940540303,0.18431372940540303,0.049,0.009031372740864749,14.705441169852742,13.0,56.0,13.0,56.0,0.180392161011696,0.180392161011696,0.05,0.0090196080505848,48.81854155953453,43.0,58.0,43.0,58.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,26.85609800399157,21.0,106.0,21.0,106.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,40.512343797909296,65.0,121.0,65.0,121.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,40.04060439104285,31.0,86.0,35.8756103515625,86.97509765625,0.18431372940540303,0.15686275064945202,0.067,0.012349019870162004,18.668690344032242,50.0,94.0,50.0,94.0,0.176470592617989,0.176470592617989,0.049,0.008647059038281462,12.175795661885921,0.276,0.226,0.35,0.301,0.359,0.309,0.217,0.159,0.292,0.226,0.175,0.109,0.343,0.276
3.0,62.0,3.0,62.0,0.176470592617989,0.176470592617989,0.042,0.0074117648899555385,54.96589851899085,56.0,68.0,61.0,68.0,0.180392161011696,0.176470592617989,0.05,0.0090196080505848,16.101242188104617,46.0,43.0,30.0,44.0,0.172549024224281,0.137254908680916,0.049,0.00845490218698977,45.36794022214365,65.0,49.0,67.92645263671879,48.0245361328125,0.180392161011696,0.105882361531258,0.066,0.011905882626771936,37.182034531484724,77.0,73.0,77.0,73.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,24.88473427625861,18.0,90.0,18.0,90.0,0.18431372940540303,0.18431372940540303,0.066,0.0121647061407566,36.77295201639379,41.0,73.0,41.0,73.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,16.101242188104617,29.0,69.0,29.0,69.0,0.180392161011696,0.180392161011696,0.05,0.0090196080505848,28.412145290350743,0.242,0.2,0.301,0.251,0.292,0.243,0.208,0.142,0.209,0.134,0.15,0.084,0.242,0.184
28.0,77.0,28.0,77.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,26.575364531836623,66.0,46.0,68.0,45.0,0.18431372940540303,0.149019613862038,0.057,0.010505882576107973,40.02811511925087,25.0,72.0,25.0,72.0,0.176470592617989,0.176470592617989,0.057,0.010058823779225373,30.84234102658227,1.0,114.0,10.7208251953125,108.710693359375,0.180392161011696,0.172549024224281,0.058,0.010462745338678369,50.59730643180408,42.0,93.0,42.0,93.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,15.945218719101975,55.0,89.0,55.0,89.0,0.18431372940540303,0.18431372940540303,0.066,0.0121647061407566,6.576473218982953,47.0,80.0,47.0,80.0,0.18431372940540303,0.18431372940540303,0.049,0.009031372740864749,7.433034373659253,24.0,55.0,23.0,58.0,0.180392161011696,0.109803929924965,0.049,0.008839215889573104,39.51265620026069,0.234,0.176,0.267,0.21,0.258,0.201,0.192,0.134,0.192,0.126,0.159,0.093,0.242,0.193
17.0,92.0,17.0,92.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,38.20013088982812,39.0,40.0,45.0,40.0,0.18431372940540303,0.172549024224281,0.058,0.010690196305513376,43.44249072049161,39.0,26.0,25.469665527343697,26.836669921875,0.180392161011696,0.176470592617989,0.066,0.011905882626771936,62.54907114024905,39.0,82.0,56.0,76.0,0.18431372940540303,0.176470592617989,0.05,0.009215686470270152,6.800735254367722,53.0,54.0,53.0,54.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,28.5175384631984,33.0,104.0,33.0,104.0,0.18431372940540303,0.18431372940540303,0.066,0.0121647061407566,30.054117854297438,35.0,102.0,35.0,102.0,0.18431372940540303,0.18431372940540303,0.057,0.010505882576107973,27.225906780123964,37.0,97.0,37.0,97.0,0.180392161011696,0.180392161011696,0.049,0.008839215889573104,22.34390297150433,0.242,0.184,0.251,0.193,0.258,0.192,0.184,0.134,0.192,0.126,0.142,0.076,0.217,0.16
37.0,96.0,37.0,96.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,21.70829334609241,80.0,62.0,88.0,61.0,0.18431372940540303,0.172549024224281,0.049,0.009031372740864749,40.22747817102136,23.0,64.0,-1.0,68.0,0.176470592617989,0.172549024224281,0.059,0.01041176496446135,56.879258082362504,92.0,76.0,92.0,76.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,38.55191305240247,45.0,101.0,45.0,101.0,0.180392161011696,0.180392161011696,0.067,0.012086274787783633,20.573040611440984,32.0,92.0,32.0,92.0,0.18431372940540303,0.18431372940540303,0.074,0.013639215975999824,23.96351393264352,50.0,69.0,50.0,69.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,14.080127840328723,16.0,76.0,16.0,76.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,38.55191305240247,0.243,0.185,0.266,0.217,0.309,0.25,0.242,0.184,0.218,0.151,0.158,0.084,0.259,0.201
42.0,95.0,42.0,95.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,17.327723451163457,100.0,85.0,100.0,85.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,46.06788469204984,26.0,66.0,26.0,66.0,0.176470592617989,0.176470592617989,0.074,0.013058823853731185,32.5,58.0,53.0,58.0,53.0,0.18431372940540303,0.18431372940540303,0.066,0.0121647061407566,29.769951293208393,52.0,97.0,52.0,97.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,14.637281168304447,45.0,97.0,45.0,97.0,0.18431372940540303,0.18431372940540303,0.066,0.0121647061407566,17.066048165876012,45.0,82.0,45.0,82.0,0.18823531270027202,0.18823531270027202,0.05,0.009411765635013601,9.013878188659973,36.0,107.0,38.0,108.0,0.180392161011696,0.14117647707462302,0.066,0.011905882626771936,30.103986446980738,0.317,0.251,0.326,0.26,0.3,0.226,0.234,0.168,0.258,0.2,0.15,0.084,0.276,0.226
19.0,79.0,19.0,79.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,35.174564673923115,97.0,55.0,97.0,55.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,51.041649659861115,43.0,38.0,10.0,41.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,60.48346881586737,25.0,71.0,25.0,71.0,0.18431372940540303,0.18431372940540303,0.066,0.0121647061407566,31.196954979612993,28.0,70.0,28.0,70.0,0.18431372940540303,0.18431372940540303,0.067,0.012349019870162004,28.848743473503312,43.0,97.0,43.0,97.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,18.200274723201296,54.0,75.0,54.0,75.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,7.5,29.0,79.0,30.0,82.0,0.18431372940540303,0.172549024224281,0.066,0.0121647061407566,24.005207768315607,0.267,0.201,0.284,0.226,0.3,0.225,0.2,0.134,0.209,0.142,0.142,0.076,0.242,0.184
