xCoordPress0,yCoordPress0,xCoordRelease0,yCoordRelease0,pressPressure0,releasePressure0,holdTime0,HPP0,offSet0,xCoordPress1,yCoordPress1,xCoordRelease1,yCoordRelease1,pressPressure1,releasePressure1,holdTime1,HPP1,offSet1,xCoordPress2,yCoordPress2,xCoordRelease2,yCoordRelease2,pressPressure2,releasePressure2,holdTime2,HPP2,offSet2,xCoordPress3,yCoordPress3,xCoordRelease3,yCoordRelease3,pressPressure3,releasePressure3,holdTime3,HPP3,offSet3,xCoordPress4,yCoordPress4,xCoordRelease4,yCoordRelease4,pressPressure4,releasePressure4,holdTime4,HPP4,offSet4,xCoordPress5,yCoordPress5,xCoordRelease5,yCoordRelease5,pressPressure5,releasePressure5,holdTime5,HPP5,offSet5,PPTime0,UDTime0,PPTime1,UDTime1,PPTime2,UDTime2,PPTime3,UDTime3,PPTime4,UDTime4,Tri0,Tri1,Tri2,Tri3
123.0,84.0,123.0,84.0,0.18431372940540303,0.18431372940540303,0.091,0.016772549375891677,43.73213921133976,145.0,153.0,145.0,153.0,0.18823531270027202,0.18823531270027202,0.067,0.012611765950918227,30.92733418838423,139.0,100.0,139.0,100.0,0.18823531270027202,0.18823531270027202,0.1,0.018823531270027203,29.80771712157776,175.0,141.0,175.0,141.0,0.18431372940540303,0.18431372940540303,0.074,0.013639215975999824,49.381170500505554,119.0,140.0,119.0,140.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,15.116216457830975,117.0,101.0,115.0,106.0,0.180392161011696,0.14117647707462302,0.05,0.0090196080505848,24.869660230891775,0.157,0.066,0.1,0.033,0.151,0.051,0.125,0.051,0.25,0.175,0.357,0.325,0.351,0.425
172.0,133.0,172.0,133.0,0.18431372940540303,0.18431372940540303,0.091,0.016772549375891677,44.83859944289072,164.0,148.0,164.0,148.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,41.862871377868956,178.0,97.0,178.0,97.0,0.18823531270027202,0.18823531270027202,0.092,0.017317648768425026,58.99576255969576,100.0,119.0,100.0,119.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,28.78367592924851,149.0,123.0,149.0,123.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,21.965882636488796,126.0,104.0,126.96514892578101,109.790893554688,0.18823531270027202,0.172549024224281,0.067,0.012611765950918227,17.717181400069943,0.125,0.034,0.125,0.05,0.134,0.042,0.134,0.059,0.275,0.209,0.342,0.334,0.334,0.476
164.0,105.0,164.0,105.0,0.18431372940540303,0.18431372940540303,0.1,0.018431372940540303,42.87773314903669,163.0,189.0,163.0,189.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,71.0105625945887,164.0,124.0,164.0,124.0,0.18823531270027202,0.18823531270027202,0.1,0.018823531270027203,36.66742423459821,98.0,142.0,98.0,142.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,32.8709598277872,162.0,106.0,162.0,106.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,40.65095324835569,157.0,123.0,157.0,123.0,0.18431372940540303,0.18431372940540303,0.066,0.0121647061407566,29.841246622753548,0.133,0.033,0.117,0.042,0.142,0.042,0.134,0.059,0.234,0.159,0.35,0.334,0.351,0.434
170.0,116.0,170.0,116.0,0.18431372940540303,0.18431372940540303,0.074,0.013639215975999824,44.02839992550263,132.0,190.0,132.0,190.0,0.18431372940540303,0.18431372940540303,0.083,0.015298039540648452,62.66179059043876,179.0,114.0,179.0,114.0,0.18823531270027202,0.18823531270027202,0.099,0.018635295957326933,53.24002253943926,99.0,113.0,99.0,113.0,0.180392161011696,0.180392161011696,0.067,0.012086274787783633,31.976553910638962,170.0,133.0,170.0,133.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,42.85440467443224,140.0,159.0,140.0,159.0,0.176470592617989,0.176470592617989,0.024,0.004235294222831736,33.88952640566109,0.1,0.026,0.117,0.034,0.133,0.034,0.134,0.067,0.259,0.193,0.316,0.317,0.333,0.417
175.0,96.0,175.0,96.0,0.18431372940540303,0.18431372940540303,0.091,0.016772549375891677,56.99561386633186,161.0,197.0,161.0,197.0,0.18431372940540303,0.18431372940540303,0.099,0.0182470592111349,77.15244649393821,160.0,100.0,160.0,100.0,0.18823531270027202,0.18823531270027202,0.091,0.017129413455724753,42.573465914816005,104.0,110.0,104.0,110.0,0.18431372940540303,0.18431372940540303,0.066,0.0121647061407566,29.300170647967224,166.0,132.0,166.0,132.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,38.76209488662861,176.0,142.0,174.0,148.0,0.18431372940540303,0.12941177189350098,0.058,0.010690196305513376,50.81830378908765,0.117,0.026,0.125,0.026,0.142,0.051,0.117,0.051,0.25,0.159,0.333,0.333,0.35,0.425
143.0,115.0,143.0,115.0,0.18431372940540303,0.18431372940540303,0.092,0.01695686310529708,19.912307751739878,196.0,174.0,196.0,174.0,0.18431372940540303,0.18431372940540303,0.084,0.015482353270053855,82.79190781712909,149.0,124.0,149.0,124.0,0.18823531270027202,0.18823531270027202,0.1,0.018823531270027203,21.783020910791965,105.0,119.0,105.0,119.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,24.052026941611388,163.0,127.0,163.0,127.0,0.180392161011696,0.180392161011696,0.067,0.012086274787783633,35.503520952153465,135.0,95.0,136.0,98.0,0.18431372940540303,0.14509804546833,0.059,0.010874510034918778,30.700162866017504,0.108,0.016,0.126,0.042,0.133,0.033,0.125,0.067,0.259,0.192,0.334,0.317,0.325,0.443
119.0,91.0,119.0,91.0,0.18431372940540303,0.18823531270027202,0.084,0.015482353270053855,37.476659402887016,159.0,170.0,159.0,170.0,0.18431372940540303,0.18823531270027202,0.082,0.015113725811243048,52.90085065478626,117.0,111.0,117.0,111.0,0.18431372940540303,0.18431372940540303,0.083,0.015298039540648452,19.557607215607945,133.0,122.0,133.0,122.0,0.18823531270027202,0.18823531270027202,0.059,0.011105883449316048,7.7781745930520225,138.0,162.0,138.0,159.0,0.180392161011696,0.172549024224281,0.083,0.014972549363970768,33.20391543176798,148.0,123.0,148.0,123.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,20.988091861815356,0.051,-0.033,0.183,0.101,0.15,0.067,0.117,0.058,0.268,0.185,0.317,0.392,0.35,0.451
140.0,95.0,140.0,95.0,0.18431372940540303,0.18431372940540303,0.076,0.01400784343481063,34.8209706929603,145.0,159.0,145.0,159.0,0.180392161011696,0.180392161011696,0.059,0.010643137499690064,36.0347054934545,138.0,126.0,138.0,126.0,0.18823531270027202,0.18823531270027202,0.1,0.018823531270027203,10.606601717798213,114.0,116.0,114.0,116.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,17.7341478509682,165.0,162.0,165.0,158.12707519531202,0.180392161011696,0.14117647707462302,0.059,0.010643137499690064,48.41763867661554,154.0,161.0,154.0,161.0,0.18823531270027202,0.18823531270027202,0.067,0.012611765950918227,42.714166268347086,0.117,0.041,0.092,0.033,0.167,0.067,0.125,0.067,0.209,0.15,0.309,0.317,0.351,0.401
159.0,84.0,159.0,84.0,0.18823531270027202,0.18823531270027202,0.092,0.017317648768425026,53.70754136990447,149.0,169.0,149.0,169.0,0.18431372940540303,0.18431372940540303,0.066,0.0121647061407566,46.738634982207174,151.0,92.0,151.0,92.0,0.18823531270027202,0.18823531270027202,0.091,0.017129413455724753,42.573465914816005,97.0,126.0,97.0,126.0,0.180392161011696,0.180392161011696,0.041,0.007396078601479537,30.53686296920494,167.0,118.0,167.0,118.0,0.18431372940540303,0.18431372940540303,0.083,0.015298039540648452,40.626346131543755,181.0,140.0,181.0,140.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,54.94087731370878,0.092,0.0,0.134,0.068,0.125,0.034,0.125,0.084,0.259,0.176,0.317,0.3,0.333,0.45
169.0,104.0,169.0,104.0,0.18823531270027202,0.18823531270027202,0.092,0.017317648768425026,47.69171835864168,170.0,196.0,170.0,196.0,0.18823531270027202,0.18823531270027202,0.083,0.015623530954122578,80.61327434114061,157.0,96.0,157.0,96.0,0.18823531270027202,0.18823531270027202,0.083,0.015623530954122578,43.15669125408017,106.0,140.0,106.0,140.0,0.18431372940540303,0.18431372940540303,0.067,0.012349019870162004,24.869660230891775,163.0,148.0,163.0,148.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,40.99390198553927,159.0,158.0,159.0,158.0,0.18431372940540303,0.18431372940540303,0.042,0.0077411766350269275,43.846322536787504,0.151,0.059,0.108,0.025,0.142,0.059,0.159,0.092,0.242,0.167,0.342,0.317,0.376,0.443
