xCoordPress0,yCoordPress0,xCoordRelease0,yCoordRelease0,pressPressure0,releasePressure0,holdTime0,HPP0,offSet0,xCoordPress1,yCoordPress1,xCoordRelease1,yCoordRelease1,pressPressure1,releasePressure1,holdTime1,HPP1,offSet1,xCoordPress2,yCoordPress2,xCoordRelease2,yCoordRelease2,pressPressure2,releasePressure2,holdTime2,HPP2,offSet2,xCoordPress3,yCoordPress3,xCoordRelease3,yCoordRelease3,pressPressure3,releasePressure3,holdTime3,HPP3,offSet3,xCoordPress4,yCoordPress4,xCoordRelease4,yCoordRelease4,pressPressure4,releasePressure4,holdTime4,HPP4,offSet4,xCoordPress5,yCoordPress5,xCoordRelease5,yCoordRelease5,pressPressure5,releasePressure5,holdTime5,HPP5,offSet5,PPTime0,UDTime0,PPTime1,UDTime1,PPTime2,UDTime2,PPTime3,UDTime3,PPTime4,UDTime4
55.0,99.0,55.0,99.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,16.53027525481654,40.0,83.0,40.0,83.0,0.180392161011696,0.180392161011696,0.074,0.013349019914865503,14.0089257261219,90.0,81.0,90.0,81.0,0.176470592617989,0.176470592617989,0.1,0.0176470592617989,36.03123644839294,60.0,40.0,60.0,40.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,42.921439864012015,64.0,116.0,64.0,116.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,34.96069221282668,53.0,81.0,53.0,81.0,0.180392161011696,0.180392161011696,0.074,0.013349019914865503,1.8027756377319946,0.426,0.368,0.4,0.326,0.442,0.342,0.667,0.584,0.251,0.168
44.0,83.0,44.0,83.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,10.012492197250394,85.0,82.0,85.0,82.0,0.180392161011696,0.180392161011696,0.092,0.01659607881307603,31.00403199585499,107.0,93.0,107.0,93.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,54.03008421240892,31.0,77.0,31.0,77.0,0.180392161011696,0.180392161011696,0.067,0.012086274787783633,23.648467180770936,66.0,90.0,66.0,90.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,14.150971698084906,66.0,65.0,66.0,65.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,21.219095173922945,0.642,0.559,0.442,0.35,0.676,0.601,0.509,0.442,0.384,0.309
47.0,129.0,47.0,129.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,47.02393007820593,14.0,64.0,14.0,64.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,44.070965498840614,67.0,117.0,67.0,117.0,0.176470592617989,0.176470592617989,0.142,0.025058824151754436,36.86800781165155,25.0,83.0,25.0,83.0,0.180392161011696,0.180392161011696,0.084,0.015152941524982465,29.004310024546353,66.0,82.0,66.0,82.0,0.180392161011696,0.180392161011696,0.1,0.0180392161011696,12.010412149464313,100.0,37.0,100.0,37.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,64.70123646422842,1.085,1.027,1.536,1.461,0.583,0.441,0.501,0.417,0.292,0.192
70.0,91.0,70.0,91.0,0.176470592617989,0.176470592617989,0.108,0.01905882400274281,18.117670931993437,55.0,121.0,55.0,121.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,38.51298482330343,84.0,106.0,84.0,106.0,0.176470592617989,0.176470592617989,0.108,0.01905882400274281,38.108398024582456,90.0,57.0,90.0,57.0,0.176470592617989,0.176470592617989,0.1,0.0176470592617989,44.11632350955823,70.0,106.0,70.0,106.0,0.180392161011696,0.180392161011696,0.1,0.0180392161011696,28.429737951659,47.0,75.0,47.0,75.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,10.259142264341596,0.759,0.651,0.742,0.651,0.667,0.559,0.643,0.543,0.35,0.25
69.0,95.0,69.0,95.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,19.525624189766635,56.0,69.0,56.0,69.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,13.647344063956181,61.0,137.0,61.0,137.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,54.94770240874499,46.0,58.0,46.0,58.0,0.180392161011696,0.180392161011696,0.092,0.01659607881307603,25.773047937719745,88.0,138.0,88.0,138.0,0.180392161011696,0.180392161011696,0.108,0.019482353389263168,65.08648093114269,76.0,52.0,76.0,52.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,37.606515392947536,0.634,0.543,0.517,0.442,0.709,0.626,0.526,0.434,0.317,0.209
65.0,90.0,65.0,90.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,13.313526955694348,23.0,85.0,23.0,85.0,0.180392161011696,0.180392161011696,0.084,0.015152941524982465,31.100643080167973,76.0,97.0,76.0,97.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,26.348624252510795,40.0,72.0,40.0,72.0,0.180392161011696,0.180392161011696,0.084,0.015152941524982465,17.5,77.0,110.0,77.0,110.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,35.8503835404867,71.0,77.0,71.0,77.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,17.867568385205637,0.525,0.45,0.501,0.417,0.675,0.584,0.551,0.467,0.317,0.226
77.0,124.0,77.0,124.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,47.447339229929426,35.0,62.0,35.0,62.0,0.180392161011696,0.180392161011696,0.074,0.013349019914865503,27.95084971874737,74.0,126.0,74.0,126.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,47.877447718106275,70.0,56.0,70.0,56.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,30.955613384328213,86.0,100.0,86.0,100.0,0.18431372940540303,0.18431372940540303,0.125,0.02303921617567538,36.47259244967377,71.0,81.0,71.0,81.0,0.180392161011696,0.180392161011696,0.074,0.013349019914865503,17.066048165876012,0.576,0.485,0.567,0.493,0.559,0.468,0.492,0.426,0.351,0.226
51.0,97.0,51.0,97.0,0.180392161011696,0.180392161011696,0.108,0.019482353389263168,14.807092894960848,51.0,82.0,51.0,82.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,3.0413812651491097,79.0,69.0,79.0,69.0,0.176470592617989,0.176470592617989,0.116,0.020470588743686725,28.412145290350743,68.0,90.0,68.0,90.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,15.88238017426859,50.0,112.0,50.0,112.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,29.769951293208393,89.0,86.0,89.0,86.0,0.180392161011696,0.180392161011696,0.082,0.014792157202959073,35.174564673923115,0.725,0.617,0.501,0.41,0.559,0.443,0.425,0.359,0.284,0.201
52.0,80.0,52.0,80.0,0.180392161011696,0.180392161011696,0.1,0.0180392161011696,3.2015621187164243,97.0,62.0,97.0,62.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,47.6366455578056,69.0,90.0,69.0,90.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,16.77050983124842,82.0,54.0,82.0,54.0,0.180392161011696,0.180392161011696,0.066,0.011905882626771936,39.953097501945955,65.0,107.0,65.0,107.0,0.180392161011696,0.180392161011696,0.117,0.021105882838368433,26.85609800399157,76.0,104.0,76.0,104.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,30.76117683054405,0.476,0.376,0.467,0.384,0.509,0.418,0.567,0.501,0.309,0.192
51.0,143.0,51.0,143.0,0.176470592617989,0.176470592617989,0.1,0.0176470592617989,60.5743344990269,53.0,83.0,53.0,83.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,1.118033988749895,96.0,108.0,96.0,108.0,0.176470592617989,0.176470592617989,0.116,0.020470588743686725,49.1350180624776,66.0,92.0,66.0,92.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,15.305227865013967,80.0,94.0,80.0,94.0,0.180392161011696,0.180392161011696,0.108,0.019482353389263168,28.429737951659,64.0,82.0,64.0,82.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,10.012492197250394,0.525,0.425,0.426,0.351,0.542,0.426,0.434,0.359,0.267,0.159
